stop_lat,zone_id,stop_lon,stop_url,stop_id,stop_desc,stop_name,location_type
34.073962,,-117.572174,,7637,Concours E Jurupa St,Concours @ Duesenburg Eb Fs,0
34.022691,,-117.575192,,7634,S Haven Av Haven Av,Haven @ Creekside Nb Fs,0
34.048402,,-117.575797,,7635,S Haven Av E Jurupa St,Haven @ Jurupa Nb Fs,0
34.121861,,-117.195329,,449,Boulder Av Baseline St,Baseline @ Boulder Nb Fs,0
34.07002,,-117.160447,,6844,E Lugonia Av N Grove St,Lugonia @ Grove Eb Fs,0
34.091183,,-117.560294,,446,Rancho Cucamunga Ct Azusa Ct,Rancho Cucamonga Metrolink,0
34.048064,,-117.488786,,444,Jurupa Av Cherry Av,Jurupa @ Cherry Eb Fs,0
34.118186,,-117.616117,,5779,E Carnelian St W E Calle Del Prado St W,Carnelian @ Calle Del Prado Sb Ns,0
34.121171,,-117.616219,,5778,Carnelian St Baseline Rd,Carnelian @ Baseline Sb Fs,0
34.10077,,-117.285406,,6930,W Rialto Av E Rialto Av,Rialto @ Sierra Way Eb Ns,0
34.132476,,-117.584842,,5771,19th St State Rte 30,19th @ Hermosa Wb Fs,0
34.132492,,-117.578975,,5770,19th St Cartilla Av,19th @ Mayberry Wb Fs,0
34.092266,,-117.269702,,6938,E Mill St S Valley View Av,Mill @ Lena Wb Ns,0
34.091697,,-117.278709,,6939,S Waterman Av E Drake Dr,Waterman @ Mill Sb Fs,0
34.067149,,-117.650921,,8123,,Euclid @ D Street Nb Fs,0
34.063249,,-117.653358,,8122,,Holt @ Palm Eb Fs,0
34.127384,,-117.616194,,5777,Carnelian St La Vine St,Carnelian @ Monte Vista Sb Fs,0
34.132555,,-117.616255,,5776,Carnelian St 19th St,Carnelian @ 19th Sb Fs,0
34.132411,,-117.668793,,7704,W 19th St N Erin Ave,19th @ Kelly Wb Fs,0
34.132493,,-117.651325,,7702,W 19th St E 19th St,19th St @ Euclid Wb Fs,0
34.132458,,-117.660961,,7703,W 19th St N San Antonio Av,19th @ San Antonio Wb Fs,0
34.088059,,-117.475477,,5578,Hemlock Av Athol St,Hemlock @ Athol Nb Fs,0
34.084808,,-117.471312,,5577,Randall Av Carob St,Randall @ Beech Wb Fs,0
34.084817,,-117.466999,,5576,Randall Av Marcona Av,Randall @ Elm Wb Fs,0
34.084845,,-117.46249,,5575,Randall Av Poplar Av,Randall @ Poplar Wb Fs,0
34.084834,,-117.458254,,5574,Randall Av Date St,Randall @ Fontana/catawba Wb Fs,0
34.084871,,-117.453832,,5573,Randall Av Date St,Randall @ Citrus Wb Fs,0
34.084879,,-117.448701,,5572,Randall Av Date St,Randall @ Oleander Wb Ns,0
34.084901,,-117.444694,,5571,Randall Av Date St,Randall @ Cypress Wb Fs,0
34.104498,,-117.279044,,7709,E 3rd St N Waterman Av,3rd St @ Waterman Eb Ns,0
34.121381,,-117.250343,,6016_merged_950483,Baseline St Elmwood Rd,Baseline @ Del Rosa Wb Fs,0
34.065529,,-117.278838,,7616,S Waterman Av E Hospitality Ln,Waterman @ Hospitality Sb Fs,0
34.074146,,-117.556173,,334,Mills Cir Mall Dr,Ontario Mills,0
34.048412,,-117.435578,,7412,Jurupa Av Sierra Av,Sierra @ Jurupa Wb Fs,0
34.058891,,-117.435602,,7410,Sierra Av Ash Dr,Sierra @ Ash Sb Ns,0
34.055696,,-117.435599,,7411,Sierra Av Santa Ana Av,Sierra @ Santa Ana Sb Fs,0
34.048328,,-117.444024,,7414,Jurupa Av West Wy,Jurupa @ Cypress Wb Ns,0
34.048278,,-117.448923,,7415,Jurupa Av Oleander Av,Jurupa @ Oleander Wb Fs,0
34.099315,,-117.617416,,7281_merged_950475,E Arrow Rte E E Madrone Ave E,Arrow @ Madrone Eb Ns,0
34.099704,,-117.656707,,7270,W Arrow Hwy N Shasta Wy,Arrow @ Shasta Eb Lat,0
34.092165,,-117.303362,,6613,W Mill St S I St,Mill @ I Wb Fs,0
34.092167,,-117.298994,,6612,W Mill St S Crescent Av,Mill @ Crescent Wb Lt,0
34.092169,,-117.32733,,6616,W Mill St N Penn Ln,Mill @ Pennsylvania Wb Fs,0
33.990287,,-117.667493,,8529,Eucalyptus Av Mountain Av,Eucalyptus @ Mountain/appalachian W,0
34.092168,,-117.30714,,6614,W Mill St S K St,Mill @ K Wb Ns,0
34.099068,,-117.33297,,6619,S Rancho Av W Mill St,Rancho @ Rialto Nb Ns,0
34.108613,,-117.43586,,7191,Sierra Av Barbee St,Sierra @ Barbee Sb Ns,0
34.084837,,-117.475473,,116_merged_950525,Hemlock Av Randall Av,Hemlock @ Randall Nb Fs,0
34.04941,,-117.669688,,5951,S Mountain Av W Ralston St,Mountain @ Phillips Nb Fs,0
34.045085,,-117.66986,,5950,S Mountain Av W Jacaranda St,Mountain @ Jacaranda Nb Fs,0
34.113829,,-117.435899,,7190,Sierra Av Fairfax St,Sierra @ Miller Sb Fs,0
34.068438,,-117.641277,,5955,N Campus Av E E St,Campus @ E St Nb Fs,0
34.074612,,-117.641284,,5957,N Campus Ave E E I St E,Campus @ I St Nb Fs,0
34.070988,,-117.641297,,5956,N Campus Ave E E El Morado Ct E,Campus @ G Nb Fs,0
34.077892,,-117.636427,,5959,E 4th St N Allyn Av,4th @ Allyn Eb Fs,0
34.077744,,-117.641316,,5958,N Campus Ave E E Rosewood Ct E,Campus @ 4th Nb Ns,0
34.063154,,-117.713782,,5797,Holt Blvd Silicon Av,Holt @ Silicon Eb Fs,0
34.062982,,-117.723756,,5795,E Holt Av N East End Av,Holt @ East End  Eb Fs,0
34.062838,,-117.729364,,5794,E Holt Av Clark Av,Holt @ Clark Eb Ns,0
33.990302,,-117.651647,,8528,Eucalyptus Av Purdue Av,Eucalyptus @ Euclid Wb Fs,0
34.062554,,-117.741463,,5791,E Holt Av N Towne Av,Holt @ Towne Eb Fs,0
34.062437,,-117.745751,,5790,E Holt Av N Palomares St,Holt @ Palomares Eb Fs,0
34.063139,,-117.707374,,5799,Holt Blvd Ramona Av,Holt @ Ramona Eb Ns,0
34.063127,,-117.711926,,5798,Holt Blvd Amherst Av,Holt @ Amherst Eb Fs,0
34.07462,,-117.29406,,5523,S E St Redlands Blvd,E St @ Century Nb Ns,0
34.077925,,-117.670001,,6108,N Mountain Av W 4th St,Mountain @ 4th Nb Fs,0
34.074329,,-117.669959,,6107,N Mountain Av W G St,Mountain @ I Nb Fs,0
34.070659,,-117.66998,,6106,N Mountain Av W G St,Mountain @ G Nb Fs,0
34.067305,,-117.669922,,6105,N Mountain Av W D St,Mountain @ D Nb Fs,0
34.066946,,-117.650733,,6100,E D St W N Euclid Ave W,D St @ Euclid Eb Fs,0
34.05028,,-117.309028,,112_merged_950485,S Mount Vernon Av Santo Antonio Dr,Mt Vernon @ Centrepointe Nb Fs,0
34.092217,,-117.379177,,7923_merged_950502,W Merrill Av S Althea Av,Merrill @ Lilac Eb Ns,0
34.151052,,-117.353001,,6446,Vermont St W Blake St,Vermont @ Blake Sb Ns,0
34.095503,,-117.689501,,7051_merged_950496,N Central Av Central Av,Central @ 9th St Nb Fs,0
34.153656,,-117.353002,,6445,Vermont St W Blake St,Vermont @ Kern Sb Fs,0
34.136638,,-117.335528,,6452,N State St E Highland Av,State @ Highland Sb Ns,0
34.086566,,-117.259618,,6910,S Tippecanoe Av E Central Av,Tippecanoe @ Palm Meadows Nb Fs,0
34.092166,,-117.259815,,6911,E Mill St Mill St,Mill @ Tippecanoe Wb Fs,0
34.063103,,-117.231395,,5173,Redlands Blvd Unnamed St,Redlands @ Rhonda Wb Fs,0
34.063126,,-117.227367,,5172,Redlands Blvd California St,Redlands @ Taft Wb Ns,0
34.063074,,-117.223479,,5171,W Redlands Blvd New Jersey St,Redlands @ New Jersey Wb Mid,0
34.06302,,-117.217608,,5170,W Redlands Blvd Nevada St,Redlands @ Nevada Wb Fs,0
34.161811,,-117.335084,,6440,N University Pky N Hallmark Pky,University @ Hallmark Sb Fs,0
34.063109,,-117.23515,,5174,Redlands Blvd Bryn Mawr Av,Redlands @ Bryn Mawr Wb Fs,0
34.098425,,-117.254224,,6913,Harry Sheppard Blvd S Frank Bland Dr,Harry Sheppard @ Otto Gericke Eb Fs,0
34.106689,,-117.370361,,133,N Riverside Av E Foothill Blvd,Riverside @ Foothill Nb Ns,0
33.991174,,-117.672452,,8530,Eucalyptus Av Unnamed St,Eucalyptus @ Penn Forest Nb Ns,0
34.128214,,-117.327041,,6455,W 16th St N Clyde St,16th @ Pennsylvania Eb Fs,0
34.038262,,-117.487589,,7389,E Cherry Ave E E Banana Ave E,Cherry @ Canyon Crest Eb Fs,0
34.171234,,-117.424894,,135,N Live Oak Av Summerset Dr,Live Oak @ Riverside Nb Ns,0
34.019179,,-117.667212,,8531,Riverside Dr Mountain Av,Riverside @ Mountain Eb Fs,0
34.03705,,-117.501458,,7386,Cherry Av Marlay Av,Cherry @ Rancherias Eb Fs,0
34.038425,,-117.49738,,7387,E Cherry Ave E E Banana Ave E,Cherry @ Banana Eb Fs,0
34.035467,,-117.506349,,7385,E Cherry Ave N E Mulberry Ave N,Cherry @ Mulberry Eb Lat,0
34.063262,,-117.69002,,5924,N Holt Blvd W N Monte Vista Ave W,Holt @ Central Wb Fs,0
34.019297,,-117.650446,,8534,E Riverside Dr Euclid Av,Riverside @ Euclid Eb Fs,0
34.01933,,-117.645483,,8535,E Riverside Dr Unnamed St,Riverside @ Sultana Eb Fs,0
34.128548,,-117.330805,,6454,W 16th St N Clyde St,16th @ California Eb Fs,0
34.015466,,-117.689325,,6326,Central Av C St,Central @ C St Sb Fs,0
34.020817,,-117.689372,,6325,Central Av Park St,Central @ Park Sb Fs,0
34.026293,,-117.689423,,6324,Central Av Jefferson Av,Central @ Walnut Sb Fs,0
34.028091,,-117.689439,,6323,Central Av Columbus St,Central @ Columbus Sb Fs,0
34.03347,,-117.689466,,6322,E Central Ave W E Philadelphia St W,Central @ Philadelphia Sb Fs,0
34.038095,,-117.689531,,6320,Central Av Unnamed St,Central @ Country Fair Sb Mid,0
34.019372,,-117.636658,,8537,E Riverside Dr Unnamed St,Riverside @ Bon View Eb Fs,0
34.011763,,-117.70669,,6329,Chino Av Ramona Av,Chino @ Ramona Wb Fs,0
34.011799,,-117.702327,,6328,Chino Av C St,Chino @ Yorba Wb Fs,0
34.140566,,-117.315327,,6457,W 27th St N N Little Mountain Dr N,27th @ Little Mtn Eb Ns,0
34.070227,,-117.198602,,6568,W Lugonia Av Tennessee St,Lugonia @ Tennessee Wb Ns,0
34.046896,,-117.706754,,7254,Ramona Av Francis Av,Ramona @ Phillips Nb Fs,0
34.056068,,-117.706808,,7256,Ramona Av Mission Blvd,Ramona @ Mission Nb Fs,0
34.062394,,-117.706911,,7257,Ramona Av Holt Blvd,Ramona @ Brooks Nb Fs,0
34.028909,,-117.706707,,7250,Ramona Av Wilson St,Ramona @ 60 Frwy Nb Ns,0
34.092113,,-117.46224,,5597,Merrill Av Poplar Av,Merrill @ Poplar Wb Ns,0
34.037713,,-117.706841,,7252,Ramona Av Mustang Rd,Ramona @ Starlight Nb Lat,0
34.041069,,-117.706869,,7253,Ramona Av Francis Av,Ramona @ Francis Nb Fs,0
34.167615,,-117.332186,,6489,W University Pky N N Cajon Blvd N,University @ Varsity Nb Fs,0
34.070027,,-117.70691,,7258,S Ramona Ave W S Orchard St W,Ramona @ Orchard Nb Ns,0
34.073517,,-117.706887,,7259,E Ramona Ave W E Granada St W,Ramona @ Benito Nb Ns,0
34.070147,,-117.191363,,6567,W Lugonia Av Texas St,Lugonia @ Texas Wb Fs,0
34.062319,,-117.121566,,6854,Crafton Av N F St,Crafton @ Colton Sb Ns,0
34.033822,,-117.094962,,6857,Yucaipa Blvd 14th St,Yucaipa Blvd @ Sand Canyon Eb Fs,0
34.070081,,-117.18263,,6566,W Lugonia Av E Lugonia Av,Lugonia @ Orange Wb Fs,0
34.069888,,-117.126398,,6851,State Rte 38 Malachite Av,Mentone @ Agate Eb Ns,0
34.069942,,-117.13023,,6850,Mentone Blvd Tourmaline Av,Mentone @ Beryl Eb Ns,0
34.067203,,-117.121666,,6853,N Crafton Ave N Nice Ave,Crafton @ Marble Sb Fs,0
34.069805,,-117.121888,,6852,State Rte 38 Mentone Blvd,Mentone @ Crafton Eb Ns,0
34.033833,,-117.08188,,6859,Yucaipa Blvd 11th St,Yucaipa Blvd @ 11th Eb Fs,0
34.033839,,-117.086201,,6858,Yucaipa Blvd 11th St,Yucaipa Blvd @ 12th Eb Fs,0
34.106685,,-117.396256,,5617,W Foothill Blvd State Rte 66,Foothill @ Cedar Eb Fs,0
34.095283,,-117.689825,,7139,Richton St Central Av,Richton @ Central Wb Fs,0
34.09924,,-117.689658,,7138,N Central Av W Arrow Route,Central @ Arrow Sb Fs,0
34.157772,,-117.353016,,88,Vermont St W Kern St,Ogden @ Vermont Wb Ns,0
34.131163,,-117.322491,,89,N Medical Center Dr W 17th St,Medical Center & 17th Nb Fs,0
34.07389,,-117.439932,,5614,Marygold Av Juniper Av,Marygold @ Juniper Eb Fs,0
34.107009,,-117.651322,,7131,W Foothill Blvd E Foothill Blvd,Foothill @ Euclid Wb Fs,0
34.121291,,-117.36966,,83,E Baseline Rd N Riverside Av,Baseline @ Riverside Eb Fs,0
34.106999,,-117.661064,,7133,W Foothill Blvd N San Antonio Av,Foothill @ San Antonio Wb Fs,0
34.108404,,-117.314118,,5615,W 5th St N Mount Vernon Av,5th @ Mt Vernon Wb Fs,0
34.131126,,-117.322599,,86,N Medical Center Dr W 17th St,Medical Center & 17th,0
34.157819,,-117.352733,,87,W Ogden St W Kern St,Ogden @ Vermont Eb Fs,0
34.121262,,-117.313272,,84,W Baseline St N Mount Vernon Av,Baseline @ Mt Vernon Eb Fs,0
34.106268,,-117.689805,,7136,W Central Ave N N Central Ave N,Central @ Foothill Sb Fs,0
34.065507,,-117.314151,,5319,E Valley Blvd E N Mt Vernon Ave E,Valley @ Mt Vernon Wb Fs,0
34.066315,,-117.313847,,5318,N Mount Vernon Av Unnamed St,Mt Vernon @ H Sb Ns,0
34.092005,,-117.313875,,5313,S Mount Vernon Av W Huff St,Mt Vernon @ Mill Sb Fs,0
34.100528,,-117.313926,,5312,N Mount Vernon Av S Mount Vernon Av,Mt Vernon @ Rialto Sb Fs,0
34.102769,,-117.306546,,5310,W 2nd St E N Readell Aly E,2nd @ Kendall Wb Ns,0
34.070744,,-117.313876,,5317,N Mount Vernon Av E E St,Mt Vernon @ D Sb Fs,0
34.075299,,-117.313863,,5316,N Mount Vernon Av Palm Dr,Mt Vernon @ Palm Sb Fs,0
34.080906,,-117.313953,,5315,N Mount Vernon Av E Laurel St,Mt Vernon @ Laurel Sb Fs,0
34.084676,,-117.313875,,5314,N Mount Vernon Av E Citrus St,Mt Vernon @ La Cadena Sb Fs,0
34.052333,,-117.435452,,7684,Sierra Av Underwood Dr,Sierra @ Underwood Nb Fs,0
34.096168,,-117.651032,,7147_merged_950504,State Rte 83 E 9th St,Euclid @ 9th Nb Fs,0
34.121303,,-117.204562,,6583,Baseline St Church Av,Baseline @ Church Wb Fs,0
34.121249,,-117.186691,,6582,Baseline St Webster St,Baseline @ Webster Wb Ns,0
34.033943,,-117.087588,,6875,Yucaipa Blvd 12th St,Yucaipa @ 12th Wb Fs,0
34.107935,,-117.209047,,6587,5th St Cypress St,5th @ Palm Wb Fs,0
34.112895,,-117.208816,,6586,Palm Av Cypress St,Palm @ Cypress Sb Fs,0
34.11736,,-117.208807,,6585,Palm Av 9th St,Palm @ Norwood Sb Fs,0
34.055789,,-117.034425,,8209,Bryant St,Bryant @ Fir Sb Fs,0
34.053337,,-117.040603,,8206,Sunnyside Dr Tahoe Dr,Sunnyside @ Tahoe Nb Fs,0
34.057419,,-117.040437,,8207,Sunnyside Dr Tahoe Dr,Sunnyside @ Hollow Creek Nb Fs,0
34.048423,,-117.042919,,8204,Oak Glen Rd,Oak Glen @ Second Eb Fs,0
34.05035,,-117.040477,,8205,Sunnyside Dr Stonewood Dr,Sunnyside @ Oak Glen Nb Fs,0
34.042916,,-117.053564,,8202,5th St,Fifth @ Stonewood Nb Fs,0
34.048343,,-117.048953,,8203,Oak Glen Rd Stonewood Dr,Oak Glen @ Stonewood Eb Fs,0
34.10495,,-117.619489,,8200,,Foothill @ Baker Wb Ns,0
34.036343,,-117.056261,,8201,5th St,Fifth @ Peachtree Nb Fs,0
34.041117,,-117.637343,,7625,E Francis St S Bon View Av,Francis @ Bon View Eb Ns,0
34.041106,,-117.641436,,7624,E Francis St E De Anza St,Francis @ Campus Eb Fs,0
34.041204,,-117.62449,,7627,E Francis St S Grove Av,Francis @ Parco Eb Ns,0
34.04117,,-117.62832,,7626,E Francis St S Grove Av,Francis @ Grove Eb Fs,0
34.066908,,-117.670098,,7621,N Mountain Av W Hollowell St,Mountain @ D Sb Fs,0
34.077681,,-117.62006,,7620,E 4th St N Baker Av,4th @ Baker Wb Fs,0
34.106138,,-117.610941,,7623,Vineyard Av Foothill Blvd,Vineyard @ Foothill Nb Ns,0
34.041214,,-117.615247,,7628,E Francis St S Baker Av,Francis @ Baker Eb Fs,0
34.177286,,-117.322541,,5407,W Northpark Blvd New Jersey St,Northpark @ Serrano Wb Fs,0
34.178738,,-117.316607,,5406,W Northpark Blvd New Jersey St,Northpark @ Coyote Wb Fs,0
34.179016,,-117.31331,,5405,W Northpark Blvd Western Av,Northpark @ Little Mtn Wb Ns,0
34.178759,,-117.307316,,5404,W Northpark Blvd Mountain Dr,Northpark @ Mountain Wb Fs,0
34.178169,,-117.300758,,5403,W Northpark Blvd N F St,Northpark @ H Wb Fs,0
34.176994,,-117.296027,,5402,W Northpark Blvd N F St,Northpark @ F Wb Ns,0
34.17526,,-117.289266,,5401,W Northpark Blvd Mayfield Ct,Northpark @ Electric Wb Fs,0
34.171889,,-117.289059,,5400,N Electric Av W 48th St,Electric @ 48th Nb Ns,0
34.178544,,-117.335767,,5409,W Kendall Dr Revere Av,Kendall @ Revere Eb Fs,0
34.176419,,-117.331305,,5408,W Kendall Dr University Pkwy,Kendall @ University Wb Fs,0
34.17182,,-117.302852,,6147_merged_950493,48th St N F St,48th @ F Eb Ns,0
34.040791,,-117.50632,,8118,,Marlay @ Mulberry Eb Fs,0
34.106418,,-117.615551,,7126,Foothill Blvd Vineyard Av,Foothill @ Highridge Wb Fs,0
34.10466,,-117.282268,,6924,E 3rd St N Lugo Ave,3rd @ Sierra Way Wb Ns,0
34.104383,,-117.289712,,6927,N Arrowhead Ave W 3rd St,Arrowhead @ 3rd Sb Fs,0
34.104751,,-117.289576,,6926,N Arrowhead Av W 3rd St,Arrowhead @ 3rd Nb Fs,0
33.966533,,-117.690388,,8116,,Soquel Canyon @ Pomona Rincon Eb Fs,0
34.106612,,-117.271948,,6920,E 4th St 4th St,4th @ Palm Wb Fs,0
34.104658,,-117.279145,,6923,E 3rd St N Waterman Av,3rd @ Waterman Wb Fs,0
34.055829,,-117.44907,,8115,Santa Ana Av Oleander Av,Santa Ana @ Oleander Wb Fs,0
34.104439,,-117.27101,,7711,E 3rd St Unnamed St,3rd @ Palm Wb Ns,0
34.108777,,-117.278828,,7710,N Waterman Av E Ward St,Waterman @ 5th Sb Ns,0
34.156599,,-117.293993,,5548,N E St W 36th St,E St @ 36th Nb Fs,0
34.161932,,-117.300549,,5549,W Kendall Dr Krauss Pl,Kendall @ H Wb Fs,0
34.106311,,-117.274074,,7715,4th St E 4th St,4th St @ Waterman Eb Mid,0
34.073942,,-117.430402,,7717,Marygold Av Kempster Av,Marygold @ Kempster Eb Ns,0
33.997211,,-117.715955,,7719,Grand Ave,Grand @ Pipeline Wb Mid,0
34.074009,,-117.331779,,7718,W C St N 2nd St,Cst @ 2nd Wb Fs,0
34.131554,,-117.294103,,5540,N E St Unnamed St,E St @ 18th Nb Fs,0
34.149638,,-117.294023,,5546,N E St W 33rd St,E St @ Marshall Nb Fs,0
34.153154,,-117.294014,,5547,N E St W 34th St,E St @ 34th Nb Fs,0
34.144037,,-117.294042,,5544,N E St W 29th St,E St @ 29th Nb Fs,0
34.146381,,-117.294058,,5545,N E St W 30th St,E St @ 30th Nb Fs,0
34.163351,,-117.285129,,60_merged_950465,N Sierra Wy E Ralston Av,Sierra Way @ 40th Sb Ns,0
34.059528,,-117.322337,,8599,E O St Pine St,O St @ 10th Wb Ns,0
34.049054,,-117.650985,,8592,S Euclid Av E Acacia St,Euclid @ Acacia Sb Fs,0
33.934235,,-117.671805,,8376,Mystic Canyon Dr Pipeline Av,Mystic Canyon @ Butterfield Ranch S,0
33.937554,,-117.67704,,8374,,Butterfield Ranch @ Parkcrest Sb Fs,0
33.950692,,-117.682646,,8372,,Butterfield Ranch @ Sagebrush Sb Fs,0
33.947077,,-117.68049,,8373,,Butterfield Ranch @ Pine Sb Fs,0
33.9477,,-117.680587,,8370,,Butterfield Ranch @ Pine Nb Fs,0
33.951322,,-117.682672,,8371,,Butterfield Ranch @ Sagebrush Nb Fs,0
34.03559,,-117.095714,,8378,,Sand Canyon @ Chapman Heights Wb Ns,0
34.035595,,-117.096042,,8379,,Sand Canyon @ Chapman Heights Eb Fs,0
34.077284,,-117.539202,,5890,E 4th St N Wineville Ave,4th St @ Santa Anita Wb Fs,0
34.077335,,-117.550438,,5891,4th St Buffalo Av,4th @ Buffalo Wb Fs,0
34.07193,,-117.557975,,5893,E Inland Empire Blvd Mall Dr,Inland Empire @ Milliken Wb Fs,0
34.069538,,-117.571105,,5896,E Inland Empire Blvd,Inland Empire @ Mercedes Wb Ns,0
34.071585,,-117.573361,,5897,E Inland Empire Blvd E E Inland Empire Blvd E,Inland Empire @ Porsche Wb Ns,0
34.071269,,-117.580909,,5898,E Inland Empire Blvd E E Inland Empire Blvd E,Inland Empire @ Center Wb Fs,0
34.071954,,-117.576512,,5899,E Inland Empire Blvd W N Archibald Ave W,Inland Empire @ Haven Wb Fs,0
34.100117,,-117.296504,,8579,,Sb Transit Center #2,0
34.106693,,-117.611144,,7125,Foothill Blvd Vineyard Av,Foothill @ Vineyard Wb Fs,0
34.062844,,-117.435749,,7409,E Sierra Ave W E Gregory Ave W,Sierra @ Slover Sb Fs,0
34.06314,,-117.428277,,7408,Slover Av Empire Center Blvd N,Palm Court,0
34.04845,,-117.435404,,7405,Sierra Av Jurupa Av,Sierra @ Jurupa Nb Fs,0
34.04828,,-117.439897,,7404,Jurupa Av Juniper Av,Jurupa @ Juniper Eb Fs,0
34.063018,,-117.435414,,7407,Slover Av Ash Dr,Slover @ Sierra Eb Fs,0
34.056145,,-117.435476,,7406,E Sierra Ave S E Santa Ana Ave S,Sierra @ Santa Ana Nb Fs,0
34.048168,,-117.45357,,7401,Jurupa Av Citrus Av,Jurupa @ Citrus Eb Fs,0
34.048175,,-117.444086,,7403,Jurupa Av Oleander Av,Jurupa @ Cypress Eb Fs,0
34.048255,,-117.448551,,7402,Jurupa Av Oleander Av,Jurupa @ Oleander Eb Lat,0
34.106662,,-117.597523,,7122,Foothill Blvd Malachite Av,Foothill @ Klusman Wb Fs,0
34.187041,,-117.35194,,8325,,Kendall @ Pine Nb Fs,0
34.092343,,-117.362013,,6628,E Merrill Av S Joyce Av,Merrill @ Acacia Wb Fs,0
34.150311,,-117.401038,,6700,N Linden Av Summit Av,Linden @ Summit Sb Fs,0
34.09602,,-117.357337,,6626,S Eucalyptus Ave W W Atchison St W,Eucalyptus @ Wilson Sb Ns,0
34.099637,,-117.353194,,6624,W Rialto Av N Pepper Av,Rialto @ Pepper Wb Fs,0
34.099304,,-117.357348,,6625,S Eucalyptus Av E Rialto Av,Eucalyptus @ Rialto Sb Fs,0
34.099712,,-117.346726,,6622,W Rialto Ave W N Dallas Ave W,Rialto @ Meridian Wb Ns,0
34.099652,,-117.348732,,6623,W Rialto Av N Meridian Av,Rialto @ Meridian Wb Fs,0
34.099708,,-117.333374,,6620,W Rialto Av W Mill St,Rialto @ Rancho Wb Fs,0
34.099625,,-117.338352,,6621,W Rialto Av Unnamed St,Rialto @ Macy Wb Ns,0
34.121422,,-117.248981,,8141,,Baseline @ Osbun Wb Fs,0
34.050033,,-117.261129,,8321,,Sbx - Anderson @ Prospect Sb Fs,0
34.10665,,-117.602383,,7123,Foothill Blvd Hellman Av,Foothill @ Hellman Wb Fs,0
34.061013,,-117.261074,,8320,Anderson St Redlands Blvd,Sbx - Anderson @ Court St,0
34.050283,,-117.260818,,8323,,Sbx - Prospect @ Anderson Nb Ns,0
34.121465,,-117.575786,,497,Baseline Rd Haven Av,Baseline @ Haven Eb Fs,0
34.010293,,-117.03884,,8140,Avenue H,H @ California Eb Fs,0
34.092217,,-117.379177,,7923_merged_950461,W Merrill Av S Althea Av,Merrill @ Lilac,0
34.171923,,-117.314757,,6138,N Little Mountain Dr Stonegate Ln,Little Mtn @ 48th Nb Fs,0
34.177015,,-117.314413,,6139,W Little Mountain Dr N W Reservoir Dr N,Little Mtn @ Sundance Nb Fs,0
34.14353,,-117.571741,,5765,Banyan St Muscat Pl,Banyan @ Muscat Wb Fs,0
34.165066,,-117.263516,,6132,E 40th St N David Wy,40th @ David Wb Ns,0
34.165038,,-117.272926,,6133,E 40th St N Parkside Dr,40th @ Valencia Wb Fs,0
34.156692,,-117.256696,,6130,E Mountain Ave W E Yucca Dr W,Mountain @ 35th St,0
34.165011,,-117.258564,,6131,E 40th St E 39th St,40th @ Conejo Nb Fs,0
34.165309,,-117.302591,,6137,N F St E W 40th St E,F @ 40th Nb Fs,0
34.089263,,-117.293913,,5528_merged_950530,S E St S Inland Center Dr,E St @ Gate 1 Nb Fs,0
34.164947,,-117.283144,,6135,E 40th St N Lugo Av,40th @ Sepulveda Wb Fs,0
34.077386,,-117.492487,,5881,San Bernardino Av Almond Av,San Bernardino @ Almond Wb Ns,0
34.08925,,-117.294283,,7596_merged_950505,S E St S Inland Center Dr,Est @ Gate 1 Sb Lateral,0
34.064719,,-117.593551,,5903_merged_950507,N Archibald Av E Guasti Rd,Archibald @ Guasti Sb Fs,0
34.0631,,-117.240356,,5176,Redlands Blvd Corporate Dr,Redlands @ Corporate Wb Fs,0
34.123361,,-117.195701,,6006,Boulder Av Baseline St,Boulder @ Highland Village Sb Lt,0
34.121304,,-117.20891,,6007,Baseline St Reedy Av,Baseline @ Palm Wb Fs,0
34.121176,,-117.174051,,6005,Baseline St Church St,Baseline @ Church Wb Fs,0
34.132907,,-117.195712,,6002,Boulder Av E Highland Av,Boulder @ Atlantic Sb Fs,0
34.128443,,-117.1957,,6003,N Boulder Av E Pacific St,Boulder @ Pacific Sb Fs,0
34.135717,,-117.2002,,6000,E Highland Av Piedmont Av,Highland @ Piedmont Eb Fs,0
34.135437,,-117.195748,,6001,Boulder Av E Highland Av,Boulder @ Highland Sb Fs,0
34.12131,,-117.212787,,6008,Baseline St Lillian Ln,Baseline @ Cole Wb Fs,0
34.121309,,-117.217266,,6009,Baseline St Central Av,Baseline @ Central Wb Ns,0
34.046958,,-117.295983,,7996,Barton Rd Walin St,Barton @ Walin Sb Ns,0
34.037528,,-117.501107,,7431,Cherry Av Rancherias Dr,Cherry @ Rancherias Wb Fs,0
34.048035,,-117.470942,,7395,Jurupa Av Beech Av,Jurupa @ Beech Eb Fs,0
34.048033,,-117.475438,,7394,Jurupa Av Live Oak Av,Jurupa @ Hemlock Eb Fs,0
34.048051,,-117.46673,,7396,Jurupa Av Elm Av,Jurupa @ Eb Fs Elm,0
34.042785,,-117.487248,,7391,Cherry Av Marlay Av,Cherry @ Village Eb Fs,0
34.04087,,-117.486535,,7390,Cherry Av Marlay Av,Cherry @ Live Oak Nb Fs,0
34.048019,,-117.480196,,7393,Jurupa Av Live Oak Av,Jurupa @ Live Oak Eb Fs,0
