trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled,timepoint,continuous_stops,area_id,service_area_radius
t_195126_b_2397_tn_2,08:14:00,08:14:00,20289,15,The Village,0,0,5007.79699477773,1,0,,
t_195126_b_2397_tn_2,08:15:00,08:15:00,20290,16,The Village,0,0,5184.50198808538,1,0,,
t_195126_b_2397_tn_2,08:15:00,08:15:00,20291,17,The Village,0,0,5416.72983810088,1,0,,
t_195126_b_2397_tn_2,08:15:00,08:15:00,20292,18,The Village,0,0,5661.02921204635,1,0,,
t_195126_b_2397_tn_2,08:16:00,08:16:00,20293,19,The Village,0,0,6079.25108,1,0,,
t_195126_b_2397_tn_3,09:00:00,09:00:00,20329,1,The Village,0,0,0,1,0,,
t_195126_b_2397_tn_3,09:01:00,09:01:00,20374,2,The Village,0,0,1000.90671656081,1,0,,
t_195126_b_2397_tn_3,09:01:00,09:01:00,20376,3,The Village,0,0,1492.60803657579,1,0,,
t_195126_b_2397_tn_3,09:02:00,09:02:00,20330,4,The Village,0,0,2125.62794439348,1,0,,
t_195126_b_2397_tn_3,09:03:00,09:03:00,20331,5,The Village,0,0,2451.94784484206,1,0,,
t_195126_b_2397_tn_3,09:08:00,09:08:00,20334,6,The Village,0,0,2694.79391473095,1,0,,
t_195126_b_2397_tn_3,09:08:00,09:08:00,20335,7,The Village,0,0,2923.67696497891,1,0,,
t_195126_b_2397_tn_3,09:09:00,09:09:00,20336,8,The Village,0,0,3135.85019820481,1,0,,
t_195126_b_2397_tn_3,09:10:00,09:10:00,20354,9,The Village,0,0,3464.78912572689,1,0,,
t_195126_b_2397_tn_3,09:11:00,09:11:00,20355,10,The Village,0,0,3889.46622628366,1,0,,
t_195126_b_2397_tn_3,09:11:00,09:11:00,845130,11,The Village,0,0,4146.40782469447,1,0,,
t_195126_b_2397_tn_3,09:12:00,09:12:00,20338,12,The Village,0,0,4287.44943884624,1,0,,
t_195126_b_2397_tn_3,09:13:00,09:13:00,20339,13,The Village,0,0,4555.03057036707,1,0,,
t_195126_b_2397_tn_3,09:13:00,09:13:00,2421479,14,The Village,0,0,4826.22050201938,1,0,,
t_195126_b_2397_tn_3,09:14:00,09:14:00,20289,15,The Village,0,0,5007.79699477773,1,0,,
t_195126_b_2397_tn_3,09:15:00,09:15:00,20290,16,The Village,0,0,5184.50198808538,1,0,,
t_195126_b_2397_tn_3,09:15:00,09:15:00,20291,17,The Village,0,0,5416.72983810088,1,0,,
t_195126_b_2397_tn_3,09:15:00,09:15:00,20292,18,The Village,0,0,5661.02921204635,1,0,,
t_195126_b_2397_tn_3,09:16:00,09:16:00,20293,19,The Village,0,0,6079.25108,1,0,,
t_195126_b_2397_tn_4,10:00:00,10:00:00,20329,1,The Village,0,0,0,1,0,,
t_195126_b_2397_tn_4,10:01:00,10:01:00,20374,2,The Village,0,0,1000.90671656081,1,0,,
t_195126_b_2397_tn_4,10:01:00,10:01:00,20376,3,The Village,0,0,1492.60803657579,1,0,,
t_195126_b_2397_tn_4,10:02:00,10:02:00,20330,4,The Village,0,0,2125.62794439348,1,0,,
t_195126_b_2397_tn_4,10:03:00,10:03:00,20331,5,The Village,0,0,2451.94784484206,1,0,,
t_195126_b_2397_tn_4,10:08:00,10:08:00,20334,6,The Village,0,0,2694.79391473095,1,0,,
t_195126_b_2397_tn_4,10:08:00,10:08:00,20335,7,The Village,0,0,2923.67696497891,1,0,,
t_195126_b_2397_tn_4,10:09:00,10:09:00,20336,8,The Village,0,0,3135.85019820481,1,0,,
t_195126_b_2397_tn_4,10:10:00,10:10:00,20354,9,The Village,0,0,3464.78912572689,1,0,,
t_195126_b_2397_tn_4,10:11:00,10:11:00,20355,10,The Village,0,0,3889.46622628366,1,0,,
t_195126_b_2397_tn_4,10:11:00,10:11:00,845130,11,The Village,0,0,4146.40782469447,1,0,,
t_195126_b_2397_tn_4,10:12:00,10:12:00,20338,12,The Village,0,0,4287.44943884624,1,0,,
t_195126_b_2397_tn_4,10:13:00,10:13:00,20339,13,The Village,0,0,4555.03057036707,1,0,,
t_195126_b_2397_tn_4,10:13:00,10:13:00,2421479,14,The Village,0,0,4826.22050201938,1,0,,
t_195126_b_2397_tn_4,10:14:00,10:14:00,20289,15,The Village,0,0,5007.79699477773,1,0,,
t_195126_b_2397_tn_4,10:15:00,10:15:00,20290,16,The Village,0,0,5184.50198808538,1,0,,
t_195126_b_2397_tn_4,10:15:00,10:15:00,20291,17,The Village,0,0,5416.72983810088,1,0,,
t_195126_b_2397_tn_4,10:15:00,10:15:00,20292,18,The Village,0,0,5661.02921204635,1,0,,
t_195126_b_2397_tn_4,10:16:00,10:16:00,20293,19,The Village,0,0,6079.25108,1,0,,
t_195126_b_2397_tn_5,11:00:00,11:00:00,20329,1,The Village,0,0,0,1,0,,
t_195126_b_2397_tn_5,11:01:00,11:01:00,20374,2,The Village,0,0,1000.90671656081,1,0,,
