route_id,service_id,trip_headsign,trip_id,direction_id,block_id,shape_id
28,1_merged_422181218,BART Dublin via Bollinger Canyon,42191455,0,,38366
28,2_merged_422181220,BART Dublin via Bollinger Canyon,42191456,0,,38366
15,4_merged_422181210,,151004009,1,,
15,4_merged_422181210,,151004006,1,,
15,4_merged_422181210,,151004002,1,,
15,4_merged_422181210,,151004003,1,,
27,4_merged_422181222,BART Walnut Creek,4218728,1,,38364
30,4_merged_422181210,Broadway Plaza,300004182,0,,
12,1_merged_422181206,Diablo Valley College,121001004,1,,
12,1_merged_422181206,Diablo Valley College,121001007,1,,
12,1_merged_422181206,Diablo Valley College,121001001,1,,
23,5_merged_422181221,BART Concord,42173213,1,,38356
28,3_merged_422181219,BART Dublin via Bollinger Canyon,42190412,0,,38366
28,2_merged_422181220,BART Dublin via Bollinger Canyon,42190411,0,,38366
28,1_merged_422181218,BART Dublin via Bollinger Canyon,42190410,0,,38366
23,4_merged_422181222,Diablo Valley College via Monument,4216891,0,,38355
22,5_merged_422181209,BART Walnut Creek via BART Pleasant Hill,221005011,1,,
32,4_merged_422181222,BART Orinda via Saint Mary's College,42228332,1,,38376
7,2_merged_422181208,BART North Concord via John Muir Medical Center,70002032,0,,
39,1_merged_422181218,Bishop Ranch,42256319,1,,38434
7,2_merged_422181208,BART North Concord via John Muir Medical Center,70002035,0,,
7,2_merged_422181208,BART North Concord via John Muir Medical Center,70002038,0,,
39,1_merged_422181218,San Ramon Transit Center,42251631,0,,38430
39,3_merged_422181219,San Ramon Transit Center,42251633,0,,38430
39,2_merged_422181220,San Ramon Transit Center,42251632,0,,38430
41,3_merged_422181207,BART Walnut Creek,410003027,0,,
9,2_merged_422181220,Martinez AMTRAK,42123914,1,,38326
9,3_merged_422181219,Martinez AMTRAK,42123915,1,,38326
29,3_merged_422181219,BART Dublin via San Ramon Valley Blvd,4219456,0,,38369
30,4_merged_422181222,Broadway Plaza,42208291,0,,38371
9,1_merged_422181218,Martinez AMTRAK,42123913,1,,38326
31,3_merged_422181207,BART Walnut Creek,311003027,1,,
31,3_merged_422181207,BART Walnut Creek,311003024,1,,
31,3_merged_422181207,BART Walnut Creek,311003021,1,,
39,3_merged_422181219,San Ramon Transit Center,42251942,0,,38430
39,2_merged_422181220,San Ramon Transit Center,42251941,0,,38430
39,1_merged_422181218,San Ramon Transit Center,42251940,0,,38430
6,2_merged_422181208,BART Concord via Downtown Pleasant Hill,61002044,1,,
6,2_merged_422181208,BART Concord via Downtown Pleasant Hill,61002047,1,,
6,2_merged_422181208,BART Concord via Downtown Pleasant Hill,61002041,1,,
31,1_merged_422181206,BART Walnut Creek,311001082,1,,
26,5_merged_422181221,BART Concord via Diamond Blvd,42184121,0,,38361
5,1_merged_422181218,BART Walnut Creek via BART Pleasant Hill,42112240,1,,38317
5,2_merged_422181220,BART Walnut Creek via BART Pleasant Hill,42112241,1,,38317
5,3_merged_422181219,BART Walnut Creek via BART Pleasant Hill,42112242,1,,38317
17,12_merged_422181217,,4214721,0,,38341
31,3_merged_422181207,Creekside,310003051,0,,
31,3_merged_422181207,Creekside,310003057,0,,
31,3_merged_422181207,Creekside,310003054,0,,
31,3_merged_422181219,BART Walnut Creek,42223172,1,,38374
31,2_merged_422181220,BART Walnut Creek,42223171,1,,38374
31,1_merged_422181218,BART Walnut Creek,42223170,1,,38374
1,3_merged_422181207,Shadelands via BART Walnut Creek,11003024,1,,
1,3_merged_422181207,Shadelands via BART Walnut Creek,11003027,1,,
1,3_merged_422181207,Shadelands via BART Walnut Creek,11003021,1,,
30,3_merged_422181219,BART Walnut Creek,42204290,1,,38372
30,4_merged_422181222,BART Walnut Creek,422122164,1,,38372
31,3_merged_422181219,Creekside,42218930,0,,38373
30,5_merged_422181221,BART Walnut Creek,42215738,1,,38372
28,1_merged_422181206,BART Dublin via Windemere Pkwy,280001040,0,,
28,1_merged_422181206,BART Dublin via Bollinger Canyon,280001043,0,,
10,3_merged_422181219,BART Walnut Creek via Marchbanks,42125618,1,,38328
28,1_merged_422181206,BART Dublin via Bollinger Canyon,280001046,0,,
28,1_merged_422181206,BART Dublin via Bollinger Canyon,280001049,0,,
10,2_merged_422181220,BART Walnut Creek via Marchbanks,42125617,1,,38328
10,1_merged_422181218,BART Walnut Creek via Marchbanks,42125616,1,,38328
13,1_merged_422181206,San Ramon Transit Center,130001010,0,,
13,1_merged_422181206,San Ramon Transit Center,130001013,0,,
18,3_merged_422181219,Martinez AMTRAK via Diablo Valley College/VA Clinic,4215023,1,,38345
13,1_merged_422181206,San Ramon Transit Center,130001016,0,,
13,1_merged_422181206,San Ramon Transit Center,130001019,0,,
26,5_merged_422181221,BART Concord via Diamond Blvd,42183711,0,,38361
8,1_merged_422181218,Martinez AMTRAK,4212187,1,,38324
33,2_merged_422181220,Shadelands,42238586,0,,38415
5,2_merged_422181220,BART Concord via BART Pleasant Hill,42110523,0,,38316
24,4_merged_422181222,Clayton/Treat,4217534,1,,38358
33,1_merged_422181218,Shadelands,42238585,0,,38415
8,3_merged_422181219,Martinez AMTRAK,4212189,1,,38324
28,1_merged_422181218,BART Dublin via Bollinger Canyon,4219011,0,,38366
28,2_merged_422181220,BART Dublin via Bollinger Canyon,4219012,0,,38366
31,1_merged_422181218,BART Walnut Creek,42222552,1,,38374
31,2_merged_422181220,BART Walnut Creek,42222553,1,,38374
28,3_merged_422181219,BART Dublin via Bollinger Canyon,4219013,0,,38366
31,3_merged_422181219,BART Walnut Creek,42222554,1,,38374
24,5_merged_422181209,BART Concord,240005006,0,,
24,5_merged_422181209,BART Concord,240005007,0,,
24,5_merged_422181209,BART Concord,240005002,0,,
24,5_merged_422181209,BART Concord,240005003,0,,
12,3_merged_422181207,Diablo Valley College,121003042,1,,
30,4_merged_422181222,Broadway Plaza,422097182,0,,38371
12,3_merged_422181207,Diablo Valley College,121003045,1,,
12,3_merged_422181207,Diablo Valley College,121003048,1,,
7,2_merged_422181208,BART Concord via John Muir Medical Center,71002014,1,,
7,2_merged_422181208,BART Concord via John Muir Medical Center,71002017,1,,
7,2_merged_422181208,BART Concord via John Muir Medical Center,71002011,1,,
12,2_merged_422181220,Diablo Valley College,421338110,1,,38332
12,3_merged_422181219,Diablo Valley College,421338111,1,,38332
30,5_merged_422181221,Broadway Plaza,422143122,0,,38371
2,3_merged_422181207,BART Concord,21003045,1,,
2,3_merged_422181207,BART Concord,21003042,1,,
1,3_merged_422181219,Shadelands via BART Walnut Creek,42093615,1,,38307
1,2_merged_422181220,Shadelands via BART Walnut Creek,42093614,1,,38307
1,1_merged_422181218,Shadelands via BART Walnut Creek,42093613,1,,38307
2,3_merged_422181207,BART Concord,21003048,1,,
26,5_merged_422181209,BART Concord via Diamond Blvd,260005006,0,,
33,3_merged_422181207,Shadelands,330003018,0,,
33,3_merged_422181207,Shadelands,330003012,0,,
33,3_merged_422181207,Shadelands,330003015,0,,
5,2_merged_422181220,BART Walnut Creek via BART Pleasant Hill,42112035,1,,38317
5,3_merged_422181219,BART Concord via BART Pleasant Hill,42111039,0,,38316
5,2_merged_422181208,BART Walnut Creek via BART Pleasant Hill,51002002,1,,
5,2_merged_422181208,BART Walnut Creek via BART Pleasant Hill,51002005,1,,
5,2_merged_422181208,BART Walnut Creek via BART Pleasant Hill,51002008,1,,
30,5_merged_422181221,Broadway Plaza,42213363,0,,38371
41,3_merged_422181219,BART Walnut Creek,42259836,0,,38442
41,2_merged_422181220,BART Walnut Creek,42259835,0,,38442
41,1_merged_422181218,BART Walnut Creek,42259834,0,,38442
4,3_merged_422181207,BART Pleasant Hill,40003039,0,,
4,3_merged_422181207,BART Pleasant Hill,40003036,0,,
4,3_merged_422181207,BART Pleasant Hill,40003030,0,,
4,3_merged_422181207,BART Pleasant Hill,40003033,0,,
32,4_merged_422181222,BART Orinda via Saint Mary's College,42228548,1,,38376
12,2_merged_422181220,Diablo Valley College,42132053,1,,38332
12,1_merged_422181218,Diablo Valley College,42132052,1,,38332
12,3_merged_422181219,Diablo Valley College,42132054,1,,38332
23,5_merged_422181221,Diablo Valley College via Monument,4217119,0,,38355
28,3_merged_422181219,San Ramon via Bollinger Canyon,42192312,1,,38368
26,5_merged_422181209,BART Concord via Diamond Blvd,260005007,0,,
28,1_merged_422181218,San Ramon via Bollinger Canyon,42192310,1,,38368
10,1_merged_422181206,John Muir Medical Center,100001004,0,,
26,5_merged_422181209,BART Concord via Diamond Blvd,260005002,0,,
26,5_merged_422181209,BART Concord via Diamond Blvd,260005003,0,,
10,1_merged_422181206,John Muir Medical Center,100001001,0,,
28,3_merged_422181219,BART Dublin via Bollinger Canyon,42191663,0,,38366
28,2_merged_422181220,BART Dublin via Bollinger Canyon,42191662,0,,38366
28,1_merged_422181218,BART Dublin via Bollinger Canyon,42191661,0,,38366
29,3_merged_422181219,San Ramon Transit Center via San Ramon Valley Blvd,4219609,1,,38370
29,2_merged_422181220,San Ramon Transit Center via San Ramon Valley Blvd,4219608,1,,38370
29,1_merged_422181218,San Ramon Transit Center via San Ramon Valley Blvd,4219607,1,,38370
30,1_merged_422181206,Broadway Plaza,300001088,0,,
30,1_merged_422181206,Broadway Plaza,300001083,0,,
29,1_merged_422181206,BART Dublin via San Ramon Valley Blvd,290001016,0,,
12,2_merged_422181208,Diablo Valley College,121002029,1,,
6,1_merged_422181218,AMTRAK via Downtown Pleasant Hill,42114967,0,,38318
12,2_merged_422181208,Diablo Valley College,121002023,1,,
1,3_merged_422181219,Rossmoor via BART Walnut Creek,42092524,0,,38305
12,2_merged_422181208,Diablo Valley College,121002020,1,,
1,1_merged_422181218,Rossmoor via BART Walnut Creek,42092522,0,,38305
12,2_merged_422181208,Diablo Valley College,121002026,1,,
31,1_merged_422181206,Creekside,310001019,0,,
8,2_merged_422181208,BART Pleasant Hill,80002005,0,,
8,2_merged_422181208,BART Pleasant Hill,80002002,0,,
31,1_merged_422181206,Creekside,310001010,0,,
31,1_merged_422181206,Creekside,310001013,0,,
8,2_merged_422181208,BART Pleasant Hill,80002008,0,,
31,1_merged_422181206,Creekside,310001016,0,,
2,2_merged_422181208,Clayton,20002020,0,,
14,2_merged_422181208,BART Walnut Creek via Mount Diablo Blvd,140002008,0,,
14,2_merged_422181208,BART Walnut Creek via Mount Diablo Blvd,140002005,0,,
14,2_merged_422181208,BART Walnut Creek via Mount Diablo Blvd,140002002,0,,
6,1_merged_422181206,BART Concord via Downtown Pleasant Hill,61001070,1,,
30,2_merged_422181208,BART Walnut Creek,301002161,1,,
30,2_merged_422181208,BART Walnut Creek,301002166,1,,
40,3_merged_422181219,BART Dublin,42257230,0,,38436
14,1_merged_422181218,BART Walnut Creek via Mount Diablo Blvd,42140328,0,,38335
14,2_merged_422181220,BART Walnut Creek via Mount Diablo Blvd,42140329,0,,38335
4,3_merged_422181207,BART Concord,41003009,1,,
7,2_merged_422181220,BART North Concord via John Muir Medical Center,42117917,0,,38321
7,1_merged_422181218,BART Concord via John Muir Medical Center,42120237,1,,38322
7,2_merged_422181220,BART Concord via John Muir Medical Center,42120238,1,,38322
7,3_merged_422181219,BART Concord via John Muir Medical Center,42120239,1,,38322
4,3_merged_422181207,BART Concord,41003006,1,,
4,3_merged_422181207,BART Concord,41003003,1,,
12,2_merged_422181208,BART Concord,120002017,0,,
12,2_merged_422181208,BART Concord,120002014,0,,
12,2_merged_422181208,BART Concord,120002011,0,,
22,4_merged_422181222,BART Walnut Creek via BART Pleasant Hill,42165713,1,,38354
41,1_merged_422181206,BART Walnut Creek,410001004,0,,
41,1_merged_422181206,BART Walnut Creek,410001007,0,,
41,1_merged_422181206,BART Walnut Creek,410001001,0,,
1,2_merged_422181208,Rossmoor via BART Walnut Creek,10002032,0,,
1,2_merged_422181208,Rossmoor via BART Walnut Creek,10002035,0,,
17,12_merged_422181205,,170012008,0,,
17,12_merged_422181205,,170012009,0,,
1,2_merged_422181208,Rossmoor via BART Walnut Creek,10002038,0,,
17,12_merged_422181205,,170012007,0,,
17,12_merged_422181205,,170012004,0,,
17,12_merged_422181205,,170012005,0,,
17,12_merged_422181205,,170012002,0,,
17,12_merged_422181205,,170012003,0,,
17,12_merged_422181205,,170012001,0,,
4,3_merged_422181219,BART Pleasant Hill,42105824,0,,38314
26,4_merged_422181222,Diablo Valley College via Diamond Blvd,4218239,1,,38362
30,2_merged_422181220,Broadway Plaza,422009161,0,,38371
30,1_merged_422181218,Broadway Plaza,422009160,0,,38371
30,3_merged_422181219,Broadway Plaza,422009162,0,,38371
26,4_merged_422181222,Diablo Valley College via Diamond Blvd,42182618,1,,38362
30,5_merged_422181221,Broadway Plaza,422149158,0,,38371
30,2_merged_422181220,Broadway Plaza,422017193,0,,38371
30,1_merged_422181218,Broadway Plaza,422017192,0,,38371
30,3_merged_422181219,Broadway Plaza,422017194,0,,38371
31,3_merged_422181219,BART Walnut Creek,42222760,1,,38374
18,3_merged_422181219,BART North Concord via VA Clinic/Diablo Valley College,4214916,0,,38343
18,1_merged_422181218,BART North Concord via VA Clinic/Diablo Valley College,4214914,0,,38343
18,2_merged_422181220,BART North Concord via VA Clinic/Diablo Valley College,4214915,0,,38343
39,1_merged_422181206,San Ramon Transit Center,390001073,0,,
3,3_merged_422181207,BART Concord,30003030,0,,
3,3_merged_422181207,BART Concord,30003033,0,,
39,1_merged_422181206,San Ramon Transit Center,390001070,0,,
39,1_merged_422181206,San Ramon Transit Center,390001076,0,,
3,3_merged_422181207,BART Concord,30003036,0,,
39,1_merged_422181206,San Ramon Transit Center,390001079,0,,
19,1_merged_422181218,Martinez Shuttle,42152019,0,,38347
30,1_merged_422181206,BART Walnut Creek,301001021,1,,
30,1_merged_422181206,BART Walnut Creek,301001147,1,,
30,1_merged_422181218,BART Walnut Creek,42203975,1,,38372
30,4_merged_422181222,Broadway Plaza,42208081,0,,38371
30,3_merged_422181219,BART Walnut Creek,42203977,1,,38372
30,2_merged_422181220,BART Walnut Creek,42203976,1,,38372
15,5_merged_422181209,,150005013,0,,
15,5_merged_422181209,,150005012,0,,
30,3_merged_422181207,Broadway Plaza,300003108,0,,
30,3_merged_422181207,Broadway Plaza,300003103,0,,
19,2_merged_422181220,Martinez Shuttle,42152638,0,,38347
15,4_merged_422181210,,150004011,0,,
38,3_merged_422181219,San Ramon Transit Center via Danville Park and Ride,42249618,0,,38428
38,1_merged_422181218,San Ramon Transit Center via Danville Park and Ride,42249616,0,,38428
38,2_merged_422181220,San Ramon Transit Center via Danville Park and Ride,42249617,0,,38428
38,3_merged_422181207,BART Walnut Creek via Danville Park and Ride,381003024,1,,
38,3_merged_422181207,BART Walnut Creek via Danville Park and Ride,381003021,1,,
12,3_merged_422181207,BART Concord,120003054,0,,
30,1_merged_422181218,BART Walnut Creek,422049119,1,,38372
12,3_merged_422181207,BART Concord,120003057,0,,
41,2_merged_422181220,Martinez AMTRAK,4226045,1,,38443
12,3_merged_422181207,BART Concord,120003051,0,,
41,3_merged_422181219,Martinez AMTRAK,4226046,1,,38443
9,2_merged_422181220,Martinez AMTRAK,4212378,1,,38326
9,3_merged_422181219,Martinez AMTRAK,4212379,1,,38326
12,2_merged_422181220,Diablo Valley College,42131744,1,,38332
12,3_merged_422181219,Diablo Valley College,42131745,1,,38332
12,1_merged_422181218,Diablo Valley College,42131743,1,,38332
21,5_merged_422181221,BART Concord,4216183,0,,38351
6,1_merged_422181218,AMTRAK via Downtown Pleasant Hill,42114143,0,,38318
6,3_merged_422181219,AMTRAK via Downtown Pleasant Hill,42114145,0,,38318
6,2_merged_422181220,AMTRAK via Downtown Pleasant Hill,42114144,0,,38318
2,2_merged_422181220,BART Concord,420997110,1,,38310
2,3_merged_422181219,BART Concord,420997111,1,,38310
10,1_merged_422181218,BART Walnut Creek via Marchbanks,4212511,1,,38328
10,2_merged_422181220,BART Walnut Creek via Marchbanks,4212512,1,,38328
10,3_merged_422181219,BART Walnut Creek via Marchbanks,4212513,1,,38328
7,3_merged_422181207,BART Concord via John Muir Medical Center,71003009,1,,
7,3_merged_422181207,BART Concord via John Muir Medical Center,71003006,1,,
7,3_merged_422181207,BART Concord via John Muir Medical Center,71003003,1,,
2,2_merged_422181208,BART Concord,21002059,1,,
2,2_merged_422181208,BART Concord,21002056,1,,
2,2_merged_422181208,BART Concord,21002053,1,,
2,2_merged_422181208,BART Concord,21002050,1,,
26,4_merged_422181222,Diablo Valley College via Diamond Blvd,42182923,1,,38362
16,11_merged_422181203,,161011010,1,,
27,5_merged_422181221,San Ramon,42188719,0,,38363
30,2_merged_422181220,BART Walnut Creek,422058161,1,,38372
5,3_merged_422181207,BART Walnut Creek via BART Pleasant Hill,51003018,1,,
8,3_merged_422181207,Martinez AMTRAK,81003009,1,,
12,1_merged_422181206,BART Concord,120001103,0,,
12,1_merged_422181206,BART Concord,120001106,0,,
12,1_merged_422181206,BART Concord,120001109,0,,
5,3_merged_422181207,BART Walnut Creek via BART Pleasant Hill,51003012,1,,
8,3_merged_422181207,Martinez AMTRAK,81003003,1,,
5,3_merged_422181207,BART Walnut Creek via BART Pleasant Hill,51003015,1,,
8,3_merged_422181207,Martinez AMTRAK,81003006,1,,
30,4_merged_422181210,Broadway Plaza,300004176,0,,
6,2_merged_422181220,AMTRAK via Downtown Pleasant Hill,42114556,0,,38318
6,3_merged_422181219,AMTRAK via Downtown Pleasant Hill,42114557,0,,38318
6,1_merged_422181218,AMTRAK via Downtown Pleasant Hill,42114555,0,,38318
23,5_merged_422181209,BART Concord,231005013,1,,
23,5_merged_422181209,BART Concord,231005012,1,,
38,2_merged_422181220,BART Walnut Creek via Danville Park and Ride,4224992,1,,38429
23,5_merged_422181209,BART Concord,231005017,1,,
23,5_merged_422181209,BART Concord,231005016,1,,
7,1_merged_422181218,BART Concord via John Muir Medical Center,4211927,1,,38322
38,1_merged_422181218,BART Walnut Creek via Danville Park and Ride,4225027,1,,38429
38,2_merged_422181220,BART Walnut Creek via Danville Park and Ride,4225028,1,,38429
38,3_merged_422181219,BART Walnut Creek via Danville Park and Ride,4225029,1,,38429
22,4_merged_422181222,BART Concord via BART Pleasant Hill,4216455,0,,38353
37,1_merged_422181206,BART Walnut Creek,370001004,0,,
37,1_merged_422181206,BART Walnut Creek,370001007,0,,
37,1_merged_422181206,BART Walnut Creek,370001001,0,,
2,3_merged_422181219,BART Concord,421025102,1,,38310
