route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
251,20170910-1,20170910-251013,Hamilton via Vintage Oaks,1,20170910-16,20170312-27
251,20170910-1,20170910-251014,San Marin via Vintage Oaks,0,20170910-16,20170312-48
251,20170910-1,20170910-251015,Hamilton via Vintage Oaks,1,20170910-17,20170312-27
251,20170910-1,20170910-251016,San Marin via Vintage Oaks,0,20170910-17,20170312-48
251,20170910-1,20170910-251017,Hamilton via Vintage Oaks,1,20170910-16,20170312-27
251,20170910-1,20170910-251018,San Marin via Vintage Oaks,0,20170910-16,20170312-48
251,20170910-1,20170910-251019,Hamilton via Vintage Oaks,1,20170910-17,20170312-27
251,20170910-1,20170910-251020,San Marin via Vintage Oaks,0,20170910-17,20170312-48
251,20170910-1,20170910-251021,Hamilton via Vintage Oaks,1,20170910-16,20170312-27
251,20170910-1,20170910-251022,San Marin via Vintage Oaks,0,20170910-16,20170312-48
251,20170910-1,20170910-251023,Hamilton via Vintage Oaks,1,20170910-17,20170312-27
251,20170910-1,20170910-251024,San Marin via Vintage Oaks,0,20170910-17,20170312-48
251,20170910-1,20170910-251025,Hamilton via Vintage Oaks,1,20170910-16,20170312-27
251,20170910-1,20170910-251026,San Marin via Vintage Oaks,0,20170910-16,20170312-48
251,20170910-1,20170910-251027,Hamilton via Vintage Oaks,1,20170910-17,20170312-27
251,20170910-1,20170910-251028,San Marin via Vintage Oaks,0,20170910-17,20170312-48
251,20170910-7,20170910-251501,Hamilton via Vintage Oaks,1,20170910-509,20170312-78
251,20170910-7,20170910-251502,San Marin via Vintage Oaks,0,20170910-508,20170312-48
251,20170910-7,20170910-251503,Hamilton via Vintage Oaks,1,20170910-508,20170312-27
251,20170910-7,20170910-251504,San Marin via Vintage Oaks,0,20170910-509,20170312-48
251,20170910-7,20170910-251505,Hamilton via Vintage Oaks,1,20170910-509,20170312-27
251,20170910-7,20170910-251506,San Marin via Vintage Oaks,0,20170910-508,20170312-48
251,20170910-7,20170910-251507,Hamilton via Vintage Oaks,1,20170910-508,20170312-27
251,20170910-7,20170910-251508,San Marin via Vintage Oaks,0,20170910-509,20170312-48
251,20170910-7,20170910-251509,Hamilton via Vintage Oaks,1,20170910-509,20170312-27
251,20170910-7,20170910-251510,San Marin via Vintage Oaks,0,20170910-508,20170312-48
251,20170910-7,20170910-251511,Hamilton via Vintage Oaks,1,20170910-508,20170312-27
251,20170910-7,20170910-251512,San Marin via Vintage Oaks,0,20170910-509,20170312-48
