route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id,trip_short_name,bikes_allowed,wheelchair_accessible
29,73048,t15A-sl2-pED-r35,,1,2908,5500c285-bed9-4ca2-9fa5-4a218b05b29b,,0,0
29,73048,t6B1-sl2-pF1-r36,,1,2909,5500c285-bed9-4ca2-9fa5-4a218b05b29b,,0,0
29,73048,t4C5-sl2-p3FE-r30,,1,2903,86398811-c816-437a-bcd6-095b023c26c6,,0,0
29,73048,t4C7-sl2-p2C-r34,,0,2907,10d0e77a-1d14-4434-a6f5-100a8b39cf75,,0,0
29,73048,t4CE-sl2-pE2-r35,,0,2908,10d0e77a-1d14-4434-a6f5-100a8b39cf75,,0,0
29,73048,t541-sl2-p2F-r2E,,1,2901,05c62217-70f0-4c8f-a240-6c75beef4331,,0,0
29,73048,t547-sl2-pEA-r30,,1,2903,05c62217-70f0-4c8f-a240-6c75beef4331,,0,0
29,73048,t550-sl2-pEB-r31,,1,2904,05c62217-70f0-4c8f-a240-6c75beef4331,,0,0
29,73048,t572-sl2-p462-r32,,1,2905,05c62217-70f0-4c8f-a240-6c75beef4331,,0,0
29,73048,t546-sl2-p34-r2F,,1,2902,8a53db88-2cc8-4b14-a30d-593e6095603b,,0,0
29,73048,t582-sl2-p463-r30,,1,2903,8a53db88-2cc8-4b14-a30d-593e6095603b,,0,0
29,73048,t5DF-sl2-p4FC-r30,,0,2903,7b7eea7c-ee31-426f-88e2-c55dbceb3510,,0,0
29,73048,t61C-sl2-p32-r33,,0,2906,11c4bc38-4893-4037-b06b-c1363d664fef,,0,0
29,73048,t61E-sl2-p338-r36,,0,2909,1d3d206f-ece8-488a-aebb-3382c2eb4d75,,0,0
29,73048,t622-sl2-p2C1-r30,,0,2903,1d3d206f-ece8-488a-aebb-3382c2eb4d75,,0,0
29,73048,t693-sl2-p4FF-r30,,0,2903,6dddafdc-8545-46ca-8a2e-f3ed4c8d6cc3,,0,0
29,73048,t69C-sl2-p50A-r33,,0,2906,6dddafdc-8545-46ca-8a2e-f3ed4c8d6cc3,,0,0
29,73048,t69B-sl2-p4FD-r30,,0,2903,258dcfd2-90f7-439c-b350-ded63b670226,,0,0
3,73048,t26D-sl2-p522-r3F,,0,401,dbb12d9d-71c5-464a-ba75-60dccd3a5230,,0,0
3,73048,t273-sl2-p521-r41,,0,502,dbb12d9d-71c5-464a-ba75-60dccd3a5230,,0,0
3,73049,t273-sl3-p2AF-r16,,0,2003,dbb12d9d-71c5-464a-ba75-60dccd3a5230,,0,0
3,73048,t277-sl2-p520-r40,,0,501,dbb12d9d-71c5-464a-ba75-60dccd3a5230,,0,0
3,73049,t4F7-sl3-p538-r16,,0,2003,dbb12d9d-71c5-464a-ba75-60dccd3a5230,,0,0
3,73048,t47A-sl2-p520-r3F,,0,401,dbb12d9d-71c5-464a-ba75-60dccd3a5230,,0,0
3,73048,t285-sl2-p521-r3E,,0,302,dbb12d9d-71c5-464a-ba75-60dccd3a5230,,0,0
3,73049,t285-sl3-p538-r16,,0,2003,dbb12d9d-71c5-464a-ba75-60dccd3a5230,,0,0
3,73048,t28B-sl2-p521-r40,,0,501,dbb12d9d-71c5-464a-ba75-60dccd3a5230,,0,0
3,73049,t4FC-sl3-p539-r16,,0,2003,dbb12d9d-71c5-464a-ba75-60dccd3a5230,,0,0
3,73048,t291-sl2-p520-r1C,,0,201,dbb12d9d-71c5-464a-ba75-60dccd3a5230,,0,0
3,73048,t299-sl2-p520-r3E,,0,302,dbb12d9d-71c5-464a-ba75-60dccd3a5230,,0,0
3,73049,t299-sl3-p2AF-r16,,0,2003,dbb12d9d-71c5-464a-ba75-60dccd3a5230,,0,0
3,73048,t29D-sl2-p520-r3D,,0,301,dbb12d9d-71c5-464a-ba75-60dccd3a5230,,0,0
3,73049,t501-sl3-p537-r16,,0,2003,dbb12d9d-71c5-464a-ba75-60dccd3a5230,,0,0
3,73048,t2A3-sl2-p521-r1C,,0,201,dbb12d9d-71c5-464a-ba75-60dccd3a5230,,0,0
3,73048,t2AC-sl2-p520-r3E,,0,302,dbb12d9d-71c5-464a-ba75-60dccd3a5230,,0,0
3,73049,t2AC-sl3-p2AF-r16,,0,2003,dbb12d9d-71c5-464a-ba75-60dccd3a5230,,0,0
3,73048,t2B1-sl2-p2B0-r3D,,0,301,dbb12d9d-71c5-464a-ba75-60dccd3a5230,,0,0
3,73049,t505-sl3-p2AF-r16,,0,2003,dbb12d9d-71c5-464a-ba75-60dccd3a5230,,0,0
3,73048,t2B9-sl2-p520-r3F,,0,401,dbb12d9d-71c5-464a-ba75-60dccd3a5230,,0,0
3,73048,t2BC-sl2-p520-r3E,,0,302,dbb12d9d-71c5-464a-ba75-60dccd3a5230,,0,0
3,73049,t2BC-sl3-p2AF-r16,,0,2003,dbb12d9d-71c5-464a-ba75-60dccd3a5230,,0,0
3,73048,t2C3-sl2-p520-r3D,,0,301,dbb12d9d-71c5-464a-ba75-60dccd3a5230,,0,0
3,73049,t50A-sl3-p2AF-r16,,0,2003,dbb12d9d-71c5-464a-ba75-60dccd3a5230,,0,0
3,73048,t2C9-sl2-p520-r1C,,0,201,dbb12d9d-71c5-464a-ba75-60dccd3a5230,,0,0
3,73048,t2D0-sl2-p2B0-r3E,,0,302,dbb12d9d-71c5-464a-ba75-60dccd3a5230,,0,0
3,73049,t2D0-sl3-p535-r16,,0,2003,dbb12d9d-71c5-464a-ba75-60dccd3a5230,,0,0
3,73048,t2D6-sl2-p2B0-r3D,,0,301,dbb12d9d-71c5-464a-ba75-60dccd3a5230,,0,0
3,73049,t50F-sl3-p2AF-r16,,0,2003,dbb12d9d-71c5-464a-ba75-60dccd3a5230,,0,0
3,73048,t2DF-sl2-p2B0-r1C,,0,201,dbb12d9d-71c5-464a-ba75-60dccd3a5230,,0,0
3,73048,t2E5-sl2-p2B0-r41,,0,502,dbb12d9d-71c5-464a-ba75-60dccd3a5230,,0,0
3,73049,t2E5-sl3-p536-r16,,0,2003,dbb12d9d-71c5-464a-ba75-60dccd3a5230,,0,0
3,73048,t2EA-sl2-p523-r40,,0,501,dbb12d9d-71c5-464a-ba75-60dccd3a5230,,0,0
3,73049,t512-sl3-p2AF-r16,,0,2003,dbb12d9d-71c5-464a-ba75-60dccd3a5230,,0,0
3,73048,t2EF-sl2-p2B0-r3F,,0,401,dbb12d9d-71c5-464a-ba75-60dccd3a5230,,0,0
3,73048,t2F5-sl2-p520-r41,,0,502,dbb12d9d-71c5-464a-ba75-60dccd3a5230,,0,0
3,73049,t2F5-sl3-p2AF-r16,,0,2003,dbb12d9d-71c5-464a-ba75-60dccd3a5230,,0,0
3,73048,t2FC-sl2-p520-r3D,,0,301,dbb12d9d-71c5-464a-ba75-60dccd3a5230,,0,0
4,73048,t26F-sl2-p186-r3D,,0,301,a63397fc-9389-4596-9668-7869c90b88fa,,0,0
4,73049,t4F5-sl3-p166-r17,,0,2004,a63397fc-9389-4596-9668-7869c90b88fa,,0,0
4,73048,t275-sl2-p185-r1C,,0,201,a63397fc-9389-4596-9668-7869c90b88fa,,0,0
4,73049,t27C-sl3-p2C8-r17,,0,2004,a63397fc-9389-4596-9668-7869c90b88fa,,0,0
4,73048,t27C-sl2-p188-r41,,0,502,a63397fc-9389-4596-9668-7869c90b88fa,,0,0
4,73048,t281-sl2-p187-r3D,,0,301,a63397fc-9389-4596-9668-7869c90b88fa,,0,0
4,73049,t4F9-sl3-p2C9-r17,,0,2004,a63397fc-9389-4596-9668-7869c90b88fa,,0,0
4,73049,t28E-sl3-p2CA-r17,,0,2004,a63397fc-9389-4596-9668-7869c90b88fa,,0,0
4,73048,t28E-sl2-p189-r41,,0,502,a63397fc-9389-4596-9668-7869c90b88fa,,0,0
4,73048,t295-sl2-p183-r40,,0,501,a63397fc-9389-4596-9668-7869c90b88fa,,0,0
4,73049,t4FE-sl3-p2CB-r17,,0,2004,a63397fc-9389-4596-9668-7869c90b88fa,,0,0
4,73048,t29B-sl2-p524-r3F,,0,401,a63397fc-9389-4596-9668-7869c90b88fa,,0,0
4,73049,t2A0-sl3-p2CC-r17,,0,2004,a63397fc-9389-4596-9668-7869c90b88fa,,0,0
4,73048,t2A0-sl2-p167-r41,,0,502,a63397fc-9389-4596-9668-7869c90b88fa,,0,0
4,73048,t2A7-sl2-p167-r40,,0,501,a63397fc-9389-4596-9668-7869c90b88fa,,0,0
4,73049,t503-sl3-p2CD-r17,,0,2004,a63397fc-9389-4596-9668-7869c90b88fa,,0,0
4,73048,t2AD-sl2-p167-r3F,,0,401,a63397fc-9389-4596-9668-7869c90b88fa,,0,0
4,73049,t2B4-sl3-p2CE-r17,,0,2004,a63397fc-9389-4596-9668-7869c90b88fa,,0,0
4,73048,t2B4-sl2-p167-r41,,0,502,a63397fc-9389-4596-9668-7869c90b88fa,,0,0
4,73048,t2BB-sl2-p184-r40,,0,501,a63397fc-9389-4596-9668-7869c90b88fa,,0,0
4,73049,t508-sl3-p2CB-r17,,0,2004,a63397fc-9389-4596-9668-7869c90b88fa,,0,0
4,73048,t2C2-sl2-p183-r3F,,0,401,a63397fc-9389-4596-9668-7869c90b88fa,,0,0
4,73049,t2C6-sl3-p2CA-r17,,0,2004,a63397fc-9389-4596-9668-7869c90b88fa,,0,0
4,73048,t2CD-sl2-p183-r40,,0,501,a63397fc-9389-4596-9668-7869c90b88fa,,0,0
4,73049,t50D-sl3-p53A-r17,,0,2004,a63397fc-9389-4596-9668-7869c90b88fa,,0,0
4,73048,t2D3-sl2-p189-r3F,,0,401,a63397fc-9389-4596-9668-7869c90b88fa,,0,0
4,73049,t2D9-sl3-p53B-r17,,0,2004,a63397fc-9389-4596-9668-7869c90b88fa,,0,0
4,73048,t2D9-sl2-p189-r3E,,0,302,a63397fc-9389-4596-9668-7869c90b88fa,,0,0
4,73048,t2E0-sl2-p183-r3D,,0,301,a63397fc-9389-4596-9668-7869c90b88fa,,0,0
4,73049,t511-sl3-p53A-r17,,0,2004,a63397fc-9389-4596-9668-7869c90b88fa,,0,0
4,73048,t2E8-sl2-p183-r3F,,0,401,a63397fc-9389-4596-9668-7869c90b88fa,,0,0
4,73049,t2EE-sl3-p2CB-r17,,0,2004,a63397fc-9389-4596-9668-7869c90b88fa,,0,0
4,73048,t2EE-sl2-p167-r3E,,0,302,a63397fc-9389-4596-9668-7869c90b88fa,,0,0
4,73048,t2F4-sl2-p167-r3D,,0,301,a63397fc-9389-4596-9668-7869c90b88fa,,0,0
4,73049,t514-sl3-p53C-r17,,0,2004,a63397fc-9389-4596-9668-7869c90b88fa,,0,0
4,73048,t2F9-sl2-p189-r3F,,0,401,a63397fc-9389-4596-9668-7869c90b88fa,,0,0
4,73048,t2FF-sl2-p189-r3E,,0,302,a63397fc-9389-4596-9668-7869c90b88fa,,0,0
4,73048,t287-sl2-p168-r1C,,0,201,ce8af4ad-71e8-4749-8ae8-c46efb5d7e10,,0,0
4,73048,t2C6-sl2-p18A-r3E,,0,302,ce8af4ad-71e8-4749-8ae8-c46efb5d7e10,,0,0
5,73048,t26C-sl2-p18C-r1C,,0,201,5d5d5944-c1a1-4f98-916f-8a77f0569ae6,,0,0
5,73049,t303-sl3-p169-r18,,0,2005,5d5d5944-c1a1-4f98-916f-8a77f0569ae6,,0,0
5,73048,t272-sl2-p18C-r3E,,0,302,5d5d5944-c1a1-4f98-916f-8a77f0569ae6,,0,0
5,73048,t278-sl2-p190-r3D,,0,301,5d5d5944-c1a1-4f98-916f-8a77f0569ae6,,0,0
5,73049,t309-sl3-p19C-r18,,0,2005,5d5d5944-c1a1-4f98-916f-8a77f0569ae6,,0,0
