service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
1065319,1,0,1,1,0,0,0,20170724,20170727
1065320,0,1,0,0,0,0,0,20170725,20170725
1065321,0,0,1,1,0,0,0,20170726,20170727
1065322,1,1,1,1,0,0,0,20170731,20170803
1065323,1,1,1,1,0,0,0,20170807,20170814
1065324,0,0,0,0,1,0,0,20170811,20170811
1065326,0,1,1,0,0,0,0,20170815,20170823
1065327,1,0,0,1,0,0,0,20170817,20170821
1065328,0,0,0,0,1,0,0,20170818,20170908
1065329,1,1,0,1,0,0,0,20170824,20170831
1065330,1,0,1,0,0,0,0,20170830,20170904
1065331,0,1,1,0,0,0,0,20170905,20170913
1065332,1,0,0,1,0,0,0,20170907,20170911
1065333,1,1,1,1,0,0,0,20170914,20170921
1065334,0,0,0,0,1,0,0,20170915,20170915
1065335,0,0,0,0,1,0,0,20170922,20170922
1065336,1,1,1,0,0,0,0,20170925,20170927
1065337,0,0,0,1,0,0,0,20170928,20170928
1065338,0,0,0,0,1,0,0,20170929,20170929
1065339,1,1,1,1,0,0,0,20171002,20181002
1065340,0,0,0,0,1,0,0,20171006,20181006
1059136,0,0,0,0,0,1,1,20170408,20170521
1057443,0,0,0,0,0,1,1,20170527,20170924
1057444,1,0,0,0,0,0,0,20170529,20170529
1057445,0,1,0,0,0,0,0,20170704,20170704
1057446,0,0,0,0,0,1,1,20170930,20180930
1059468,0,0,0,0,0,1,1,20170409,20170521
1057450,0,0,0,0,0,1,1,20170527,20170924
1057451,1,0,0,0,0,0,0,20170529,20170529
1057447,0,1,0,0,0,0,0,20170704,20170704
1057448,0,0,0,0,0,1,1,20170930,20180930
1059138,0,0,0,0,0,1,1,20170408,20170521
1057453,0,0,0,0,0,1,1,20170527,20170924
1057454,1,0,0,0,0,0,0,20170529,20170529
1057455,0,1,0,0,0,0,0,20170704,20170704
1057456,0,0,0,0,0,1,1,20170930,20180930
1059139,0,0,0,0,0,1,1,20170408,20170521
1057458,0,0,0,0,0,1,1,20170527,20170924
1057459,1,0,0,0,0,0,0,20170529,20170529
1057460,0,1,0,0,0,0,0,20170704,20170704
1057461,0,0,0,0,0,1,1,20170930,20180930
1059140,0,0,0,0,0,1,1,20170408,20170521
1057462,0,0,0,0,0,1,1,20170527,20170924
1057464,1,0,0,0,0,0,0,20170529,20170529
1057465,0,1,0,0,0,0,0,20170704,20170704
1057466,0,0,0,0,0,1,1,20170930,20180930
1059168,0,0,0,0,0,1,1,20170408,20170521
1057468,0,0,0,0,0,1,1,20170527,20170924
1057469,1,0,0,0,0,0,0,20170529,20170529
1057470,0,1,0,0,0,0,0,20170704,20170704
1057471,0,0,0,0,0,1,1,20170930,20180930
1059169,0,0,0,0,0,1,1,20170408,20170521
1057473,0,0,0,0,0,1,1,20170527,20170924
1057474,1,0,0,0,0,0,0,20170529,20170529
1057475,0,1,0,0,0,0,0,20170704,20170704
1057476,0,0,0,0,0,1,1,20170930,20180930
1059170,0,0,0,0,0,1,0,20170408,20170520
1059171,0,0,0,0,0,0,1,20170409,20170521
1057479,0,0,0,0,0,1,0,20170527,20170923
1057480,0,0,0,0,0,0,1,20170528,20170528
1057481,1,0,0,0,0,0,0,20170529,20170529
1057482,0,0,0,0,0,0,1,20170604,20170924
1057483,0,1,0,0,0,0,0,20170704,20170704
1057484,0,0,0,0,0,1,0,20170930,20180930
1057485,0,0,0,0,0,0,1,20171001,20181001
1059172,0,0,0,0,0,1,1,20170408,20170521
1057487,0,0,0,0,0,1,1,20170527,20170924
1057488,1,0,0,0,0,0,0,20170529,20170529
1057489,0,1,0,0,0,0,0,20170704,20170704
1057490,0,0,0,0,0,1,1,20170930,20180930
1059469,0,0,0,0,0,1,0,20170409,20170506
1059470,0,0,0,0,0,0,1,20170409,20170409
1059471,0,0,0,0,0,0,1,20170416,20170423
1059472,0,0,0,0,0,0,1,20170430,20170430
1059473,0,0,0,0,0,0,1,20170507,20170521
1059474,0,0,0,0,0,1,0,20170513,20170513
1059475,0,0,0,0,0,1,0,20170520,20170520
1059476,0,0,0,0,0,1,0,20170527,20170603
1059477,0,0,0,0,0,0,1,20170528,20170528
1059478,1,0,0,0,0,0,0,20170529,20170529
1059479,0,0,0,0,0,0,1,20170604,20170611
1059480,0,0,0,0,0,1,0,20170610,20170624
1059481,0,0,0,0,0,0,1,20170618,20170618
1059482,0,0,0,0,0,0,1,20170625,20170709
1059483,0,0,0,0,0,1,0,20170701,20170701
1059484,0,1,0,0,0,1,0,20170704,20170708
1059485,0,0,0,0,0,1,0,20170715,20170722
1059486,0,0,0,0,0,0,1,20170716,20170716
1059487,0,0,0,0,0,0,1,20170723,20170827
1059488,0,0,0,0,0,1,0,20170729,20170805
1059489,0,0,0,0,0,1,0,20170812,20170812
1059490,0,0,0,0,0,1,0,20170819,20170819
1059491,0,0,0,0,0,1,0,20170826,20170826
1059492,0,0,0,0,0,1,0,20170902,20170909
1059493,0,0,0,0,0,0,1,20170903,20170903
1059494,1,0,0,0,0,0,0,20170904,20170904
1059495,0,0,0,0,0,0,1,20170910,20170924
1059496,0,0,0,0,0,1,0,20170916,20170916
1059497,0,0,0,0,0,1,0,20170923,20170923
1059498,0,0,0,0,0,1,0,20170930,20180930
1059499,0,0,0,0,0,0,1,20171001,20181001
1062744,1,1,1,1,1,1,1,20170419,20170428
1062745,1,1,1,1,1,1,1,20170429,20171006
1062746,1,1,1,1,1,1,1,20171007,20181007
1062741,1,1,1,1,1,1,1,20170419,20170428
1062742,1,1,1,1,1,1,1,20170429,20171006
1062743,1,1,1,1,1,1,1,20171007,20181007
1062747,1,1,1,1,1,1,1,20170419,20170428
1062748,1,1,1,1,1,1,1,20170429,20171006
1062749,1,1,1,1,1,1,1,20171007,20181007
1062750,1,1,1,1,1,1,1,20170419,20170428
1061320,0,0,0,0,0,1,0,20170429,20170429
1062751,1,1,1,1,1,1,1,20170430,20171006
1062752,1,1,1,1,1,1,1,20171007,20181007
1056534,1,0,1,1,1,0,0,20170331,20170403
1055897,1,1,1,1,1,0,0,20170407,20170526
1055473,1,1,1,1,1,0,0,20170530,20170703
1055475,1,1,1,1,1,0,0,20170705,20180705
1052712,1,1,1,1,1,0,0,20170328,20170526
1046770,1,1,1,1,1,0,0,20170530,20170703
1046772,1,1,1,1,1,0,0,20170705,20180705
1052714,1,1,1,1,1,1,1,20170328,20180505
1052720,1,1,1,1,1,0,0,20170328,20170526
1046782,1,1,1,1,1,0,0,20170530,20170703
1046784,1,1,1,1,1,0,0,20170705,20180705
1056535,1,0,1,1,1,0,0,20170331,20170403
1055900,1,1,1,1,1,0,0,20170407,20170526
1055481,1,1,1,1,1,0,0,20170530,20170703
1055476,1,1,1,1,1,0,0,20170705,20180705
1052721,1,1,1,1,1,0,0,20170328,20170526
1046786,1,1,1,1,1,0,0,20170530,20170703
1046788,1,1,1,1,1,0,0,20170705,20180705
1055901,1,1,1,1,1,0,0,20170330,20170403
1055902,1,1,1,1,1,0,0,20170404,20170526
1055904,1,1,1,1,1,0,0,20170530,20170703
1055906,1,1,1,1,1,0,0,20170705,20180705
1052722,1,1,1,1,1,1,1,20170328,20170409
1050101,0,0,0,1,1,1,1,20170413,20170507
1050102,1,1,1,1,1,1,1,20170511,20180511
1056536,1,0,1,1,0,0,0,20170331,20170403
1055910,1,1,1,1,0,0,0,20170410,20170525
1055912,1,1,1,1,0,0,0,20170530,20170703
1055914,1,1,1,1,0,0,0,20170705,20180705
1050139,1,1,1,0,0,0,0,20170410,20170510
1055918,1,1,1,1,1,1,1,20170330,20170403
1055919,1,1,1,1,1,1,1,20170404,20180505
1056537,1,0,1,1,1,0,0,20170331,20170403
1055917,1,1,1,1,1,0,0,20170407,20170526
1055494,1,1,1,1,1,0,0,20170530,20170703
1055496,1,1,1,1,1,0,0,20170705,20180705
1055925,1,1,1,1,1,0,0,20170330,20170403
1055920,1,1,1,1,1,0,0,20170404,20170526
1055922,1,1,1,1,1,0,0,20170530,20170703
1055924,1,1,1,1,1,0,0,20170705,20180705
1052731,1,1,1,1,1,1,1,20170328,20180505
1055926,1,1,1,1,1,0,0,20170330,20170403
1055927,1,1,1,1,1,0,0,20170404,20170526
1055929,1,1,1,1,1,0,0,20170530,20170703
1055931,1,1,1,1,1,0,0,20170705,20180705
1052743,0,0,0,0,0,1,1,20170328,20180505
1046815,1,0,0,0,0,0,0,20170529,20170529
1046816,0,1,0,0,0,0,0,20170704,20170704
1052742,0,0,0,0,0,1,0,20170328,20180505
1046812,0,0,0,0,0,0,1,20170528,20170528
1046813,0,1,0,0,0,0,0,20170704,20170704
1052744,0,0,0,0,0,1,1,20170328,20180505
1046818,1,0,0,0,0,0,0,20170529,20170529
1046819,0,1,0,0,0,0,0,20170704,20170704
1052745,0,0,0,0,0,0,1,20170328,20170521
1040506,1,0,0,0,0,0,0,20170529,20170529
1040507,0,0,0,0,0,0,1,20170604,20180604
1052746,0,0,0,0,1,0,0,20170328,20180505
1052762,0,0,0,0,0,0,1,20170328,20170521
1040520,1,0,0,0,0,0,0,20170529,20170529
1040521,0,0,0,0,0,0,1,20170604,20180604
1055961,0,0,0,0,0,1,1,20170401,20170402
1055958,0,0,0,0,0,1,1,20170408,20180505
1055959,1,0,0,0,0,0,0,20170529,20170529
1055960,0,1,0,0,0,0,0,20170704,20170704
1052764,0,0,0,0,0,1,1,20170328,20180505
1046827,1,0,0,0,0,0,0,20170529,20170529
1046828,0,1,0,0,0,0,0,20170704,20170704
1055935,0,0,0,0,0,1,1,20170401,20170402
1055932,0,0,0,0,0,1,1,20170408,20180505
1055933,1,0,0,0,0,0,0,20170529,20170529
1055934,0,1,0,0,0,0,0,20170704,20170704
1055936,1,1,1,1,1,1,0,20170330,20170403
1055937,0,1,1,1,1,1,0,20170404,20170408
1055939,0,0,0,1,1,1,0,20170413,20170506
1055940,1,1,1,1,1,1,0,20170511,20170527
1055941,0,0,0,0,0,0,1,20170528,20170528
1055943,1,1,1,1,1,1,0,20170530,20170703
1055945,1,1,1,1,1,1,0,20170705,20170902
1055947,1,1,1,1,1,1,0,20170905,20180905
1055948,1,1,1,1,1,1,1,20170330,20170408
1050860,1,1,1,0,0,0,1,20170409,20170510
1050861,0,0,0,1,1,1,0,20170413,20170506
1050862,1,1,1,1,1,1,1,20170511,20170822
1050863,1,1,1,1,1,1,1,20170823,20170904
1050864,1,1,1,1,1,1,1,20170905,20180905
1050138,1,1,1,0,0,0,0,20170410,20170510
1055949,1,1,1,1,1,1,1,20170330,20170408
1050866,1,1,1,1,1,1,1,20170409,20170822
1050867,1,1,1,1,1,1,1,20170823,20170904
1050868,1,1,1,1,1,1,1,20170905,20180905
1055950,1,1,1,1,1,1,1,20170330,20170403
1055951,0,1,1,1,1,1,0,20170404,20170408
1055952,1,1,1,0,0,0,1,20170409,20170510
1055953,0,0,0,1,1,1,0,20170413,20170506
1055954,1,1,1,1,1,1,1,20170511,20170822
1055955,1,1,1,1,1,1,1,20170823,20170904
1055956,1,1,1,1,1,1,1,20170905,20180905
1055957,0,0,0,0,0,0,1,20170402,20170402
1050876,0,0,0,0,0,0,1,20170409,20170521
1050878,1,0,0,0,0,0,0,20170529,20170529
1050879,0,0,0,0,0,0,1,20170604,20170820
1050880,0,1,0,0,0,0,0,20170704,20170704
1050881,0,0,0,0,0,0,1,20170827,20170827
1050883,1,0,0,0,0,0,0,20170904,20170904
1050884,0,0,0,0,0,0,1,20170910,20180910
1052833,1,1,1,1,1,0,0,20170328,20170407
1050949,1,1,1,1,1,0,0,20170410,20170526
1050951,1,1,1,1,1,0,0,20170530,20170703
1050953,1,1,1,1,1,0,0,20170705,20180705
1052835,1,1,1,1,0,1,1,20170328,20180505
1052837,0,0,0,0,0,1,0,20170328,20180505
1046853,0,0,0,0,0,0,1,20170528,20170528
1046854,0,1,0,0,0,0,0,20170704,20170704
1052834,0,0,0,0,1,0,0,20170328,20180505
1052836,0,0,0,0,0,0,1,20170328,20170521
1040546,1,0,0,0,0,0,0,20170529,20170529
1040547,0,0,0,0,0,0,1,20170604,20180604
1054000,1,1,1,1,1,1,1,20170328,20180505
1054001,1,1,1,1,1,1,1,20170328,20180505
1065884,1,1,1,1,1,0,0,20170429,20170526
984665,1,1,1,1,1,1,0,20170529,20180529
1065886,1,1,1,1,1,0,0,20170429,20170526
984668,1,1,1,1,1,1,0,20170529,20180529
1065888,1,1,1,1,1,1,1,20170429,20170526
1065889,1,1,1,1,1,1,1,20170527,20180527
1065890,1,1,1,1,1,1,1,20170429,20170526
1065891,1,1,1,1,1,1,1,20170527,20180527
1065864,1,1,1,1,1,1,1,20170429,20170526
1065865,1,1,1,1,1,1,1,20170527,20180527
1065866,1,1,1,1,1,1,1,20170429,20170526
1065867,1,1,1,1,1,1,1,20170527,20180527
1065868,1,1,1,1,1,1,1,20170429,20170526
1065869,1,1,1,1,1,1,1,20170527,20180527
1065870,1,1,1,1,1,1,1,20170429,20170526
1065871,1,1,1,1,1,1,1,20170527,20180527
1065872,1,1,1,1,1,1,1,20170429,20170526
1065873,1,1,1,1,1,1,1,20170527,20180527
1065874,1,1,1,1,1,1,1,20170429,20170526
1065875,1,1,1,1,1,1,1,20170527,20180527
1065876,1,1,1,1,1,1,1,20170429,20170526
1065877,1,1,1,1,1,1,1,20170527,20180527
1065878,1,1,1,1,1,1,1,20170429,20170526
1065879,1,1,1,1,1,1,1,20170527,20180527
1065880,1,1,1,1,1,1,1,20170429,20170526
1065881,1,1,1,1,1,1,1,20170527,20180527
1065882,1,1,1,1,1,1,1,20170429,20170526
1065883,1,1,1,1,1,1,1,20170527,20180527
1065892,0,0,0,0,0,1,0,20170429,20170520
1065893,0,0,0,0,0,1,0,20170527,20180527
1065894,0,0,0,0,0,1,0,20170429,20170527
1065895,0,0,0,0,0,1,0,20170603,20170624
1065896,0,0,0,0,0,1,0,20170701,20170708
1065897,0,0,0,0,0,1,0,20170715,20170722
1065898,0,0,0,0,0,1,0,20170729,20170729
1065899,0,0,0,0,0,1,0,20170805,20180805
1058276,1,0,1,0,1,0,1,20170405,20170430
1058277,1,0,1,0,1,0,1,20170501,20180505
1058279,0,1,1,0,1,0,1,20170405,20170430
1058278,0,1,1,0,1,0,1,20170502,20180505
1060222,1,1,1,1,1,1,1,20170412,20170423
1060223,1,1,1,1,1,0,0,20170424,20170512
1060224,0,0,0,0,0,1,1,20170429,20170507
1060225,1,1,1,1,1,1,1,20170513,20180513
1053469,1,1,1,1,1,1,1,20170328,20180505
1053466,1,1,1,1,1,1,1,20170328,20180505
1053467,1,1,1,1,1,1,1,20170328,20180505
1055071,1,1,1,1,1,0,0,20170329,20170526
1055073,1,1,1,1,1,0,0,20170530,20170703
1055075,1,1,1,1,1,0,0,20170705,20180705
1054995,1,1,1,1,1,0,0,20170329,20170526
1054997,1,1,1,1,1,0,0,20170530,20170703
1054999,1,1,1,1,1,0,0,20170705,20180705
1055076,1,1,1,1,1,0,0,20170329,20170526
1055078,1,1,1,1,1,0,0,20170530,20170703
1055080,1,1,1,1,1,0,0,20170705,20180705
1055081,1,1,1,1,1,0,0,20170329,20170526
1055083,1,1,1,1,1,0,0,20170530,20170703
1055085,1,1,1,1,1,0,0,20170705,20180705
1055087,1,1,1,1,1,0,0,20170329,20170526
1055088,1,1,1,1,1,0,0,20170530,20170703
1055090,1,1,1,1,1,0,0,20170705,20180705
1053940,0,0,0,0,0,1,0,20170328,20180505
1052081,0,0,0,0,0,0,1,20170528,20170528
1053969,0,0,0,0,0,1,0,20170328,20180505
1052165,0,0,0,0,0,0,1,20170528,20170528
1053970,0,0,0,0,0,0,1,20170328,20170521
1052168,1,0,0,0,0,0,0,20170529,20170529
1052169,0,0,0,0,0,0,1,20170604,20180604
1052170,0,1,0,0,0,0,0,20170704,20170704
1053941,0,0,0,0,0,0,1,20170328,20170521
1052084,1,0,0,0,0,0,0,20170529,20170529
1052085,0,0,0,0,0,0,1,20170604,20180604
1052086,0,1,0,0,0,0,0,20170704,20170704
1055092,1,1,1,1,0,0,0,20170329,20170525
1055093,1,1,1,1,0,0,0,20170530,20170629
1055096,1,1,1,1,0,0,0,20170705,20180705
1055000,1,1,1,1,0,0,0,20170329,20170525
1055001,0,0,0,0,1,0,0,20170331,20180505
1055003,1,1,1,1,0,0,0,20170530,20170703
1055005,1,1,1,1,0,0,0,20170705,20180705
1055006,1,1,1,1,1,0,0,20170329,20170526
1055008,1,1,1,1,1,0,0,20170530,20170703
1055010,1,1,1,1,1,0,0,20170705,20180705
1055011,1,1,1,1,1,0,0,20170329,20170526
1055013,1,1,1,1,1,0,0,20170530,20170703
1055015,1,1,1,1,1,0,0,20170705,20180705
1053972,0,0,0,0,0,0,1,20170328,20170521
1052178,1,0,0,0,0,0,0,20170529,20170529
1052179,0,0,0,0,0,0,1,20170604,20180604
1052180,0,1,0,0,0,0,0,20170704,20170704
1055016,1,1,1,1,1,0,0,20170329,20170526
1055018,1,1,1,1,1,0,0,20170530,20170703
1055020,1,1,1,1,1,0,0,20170705,20180705
1055973,1,1,1,1,1,0,0,20170330,20170403
1055974,0,1,1,1,0,0,0,20170404,20170406
1055975,1,1,1,1,1,0,0,20170407,20170526
1055507,1,1,1,1,1,0,0,20170530,20170703
1055509,1,1,1,1,1,0,0,20170705,20180705
1055097,1,1,1,1,1,0,0,20170329,20170526
1055099,1,1,1,1,1,0,0,20170530,20170703
1055101,1,1,1,1,1,0,0,20170705,20180705
1055985,1,1,1,1,1,0,0,20170330,20170403
1055986,0,1,1,1,0,0,0,20170404,20170406
1055987,1,1,1,1,1,0,0,20170407,20170526
1055535,1,1,1,1,1,0,0,20170530,20170703
1055537,1,1,1,1,1,0,0,20170705,20180705
1055976,1,1,1,1,1,0,0,20170330,20170403
1055977,0,1,1,1,0,0,0,20170404,20170406
1055978,1,1,1,1,1,0,0,20170407,20170526
1055514,1,1,1,1,1,0,0,20170530,20170703
1055516,1,1,1,1,1,0,0,20170705,20180705
1055031,1,1,1,1,1,0,0,20170329,20170526
1055033,1,1,1,1,1,0,0,20170530,20170703
1055035,1,1,1,1,1,0,0,20170705,20180705
1055107,1,1,1,1,1,0,0,20170329,20170526
1055109,1,1,1,1,1,0,0,20170530,20170703
1055111,1,1,1,1,1,0,0,20170705,20180705
1055036,1,1,1,1,1,0,0,20170329,20170526
1055038,1,1,1,1,1,0,0,20170530,20170703
1055040,1,1,1,1,1,0,0,20170705,20180705
1055112,1,1,1,1,1,0,0,20170329,20170526
1055114,1,1,1,1,1,0,0,20170530,20170703
1055116,1,1,1,1,1,0,0,20170705,20180705
1055041,1,1,1,1,1,0,0,20170329,20170526
1055043,1,1,1,1,1,0,0,20170530,20170703
1055045,1,1,1,1,1,0,0,20170705,20180705
1055046,1,1,1,1,1,0,0,20170329,20170526
1055048,1,1,1,1,1,0,0,20170530,20170703
1055050,1,1,1,1,1,0,0,20170705,20180705
1055988,1,1,1,1,1,0,0,20170330,20170403
1055989,0,1,1,1,0,0,0,20170404,20170406
1055990,1,1,1,1,1,0,0,20170407,20170526
1055542,1,1,1,1,1,0,0,20170530,20170703
1055544,1,1,1,1,1,0,0,20170705,20180705
1055979,1,1,1,1,1,0,0,20170330,20170403
1055980,0,1,1,1,0,0,0,20170404,20170406
1055981,1,1,1,1,1,0,0,20170407,20170526
1055521,1,1,1,1,1,0,0,20170530,20170703
1055523,1,1,1,1,1,0,0,20170705,20180705
1055982,1,1,1,1,1,0,0,20170330,20170403
1055983,0,1,1,1,0,0,0,20170404,20170406
1055984,1,1,1,1,1,0,0,20170407,20170526
1055528,1,1,1,1,1,0,0,20170530,20170703
1055530,1,1,1,1,1,0,0,20170705,20180705
1055991,1,1,1,1,1,0,0,20170330,20170403
1055992,0,1,1,1,0,0,0,20170404,20170406
1055993,1,1,1,1,1,0,0,20170407,20170526
1055549,1,1,1,1,1,0,0,20170530,20170703
1055551,1,1,1,1,1,0,0,20170705,20180705
1055061,1,1,1,1,1,0,0,20170329,20170526
1055063,1,1,1,1,1,0,0,20170530,20170703
1055065,1,1,1,1,1,0,0,20170705,20180705
1055994,1,1,1,1,1,0,0,20170330,20170403
1055995,0,1,1,1,0,0,0,20170404,20170406
1055996,1,1,1,1,1,0,0,20170407,20170526
1055556,1,1,1,1,1,0,0,20170530,20170703
1055558,1,1,1,1,1,0,0,20170705,20180705
1055066,1,1,1,1,1,0,0,20170329,20170526
1055068,1,1,1,1,1,0,0,20170530,20170703
1055070,1,1,1,1,1,0,0,20170705,20180705
1053957,0,0,0,0,1,0,0,20170328,20180505
1052131,1,0,0,0,0,0,0,20170703,20170703
1053958,0,0,0,0,0,1,1,20170328,20180505
1052133,1,0,0,0,0,0,0,20170529,20170529
1052134,0,1,0,0,0,0,0,20170704,20170704
1053959,0,0,0,0,0,1,1,20170328,20180505
1052136,1,0,0,0,0,0,0,20170529,20170529
1052137,0,1,0,0,0,0,0,20170704,20170704
1053960,0,0,0,0,0,1,0,20170328,20180505
1052139,0,0,0,0,0,0,1,20170528,20170528
1053980,0,0,0,0,0,1,1,20170328,20180505
1052203,1,0,0,0,0,0,0,20170529,20170529
1052204,0,1,0,0,0,0,0,20170704,20170704
1053961,0,0,0,0,0,1,1,20170328,20180505
1052141,1,0,0,0,0,0,0,20170529,20170529
1052142,0,1,0,0,0,0,0,20170704,20170704
1053981,0,0,0,0,0,1,1,20170328,20180505
1052206,1,0,0,0,0,0,0,20170529,20170529
1052207,0,1,0,0,0,0,0,20170704,20170704
1053962,0,0,0,0,0,1,1,20170328,20180505
1052144,1,0,0,0,0,0,0,20170529,20170529
1052145,0,1,0,0,0,0,0,20170704,20170704
1053936,0,0,0,0,0,1,1,20170328,20180505
1052069,1,0,0,0,0,0,0,20170529,20170529
1052070,0,1,0,0,0,0,0,20170704,20170704
1053963,0,0,0,0,0,1,1,20170328,20180505
1052147,1,0,0,0,0,0,0,20170529,20170529
1052148,0,1,0,0,0,0,0,20170704,20170704
1053937,0,0,0,0,0,1,1,20170328,20180505
1052072,1,0,0,0,0,0,0,20170529,20170529
1052073,0,1,0,0,0,0,0,20170704,20170704
1053964,0,0,0,0,0,1,1,20170328,20180505
1052150,1,0,0,0,0,0,0,20170529,20170529
1052151,0,1,0,0,0,0,0,20170704,20170704
1053938,0,0,0,0,0,1,1,20170328,20180505
1052075,1,0,0,0,0,0,0,20170529,20170529
1052076,0,1,0,0,0,0,0,20170704,20170704
1053982,0,0,0,0,0,0,1,20170328,20170521
1052210,1,0,0,0,0,0,0,20170529,20170529
1052211,0,0,0,0,0,0,1,20170604,20180604
1052212,0,1,0,0,0,0,0,20170704,20170704
1053470,1,1,1,1,0,0,1,20170328,20170329
1053471,0,0,0,1,0,0,0,20170330,20170330
1053472,0,0,0,0,1,0,0,20170331,20170331
1053473,0,0,0,0,1,1,0,20170401,20170407
1053474,1,1,1,1,0,0,1,20170402,20170406
1053475,0,0,0,0,1,1,0,20170408,20170902
1053476,1,1,1,1,0,0,1,20170409,20170903
1053477,1,1,1,1,0,0,1,20170904,20180904
1053478,0,0,0,0,1,1,0,20170908,20180908
1053479,1,1,1,1,1,0,0,20170328,20180505
1053480,0,0,0,0,0,1,1,20170401,20170402
1053481,0,0,0,0,0,1,1,20170408,20180505
1061580,1,1,1,1,1,1,1,20170417,20170903
1061581,1,1,1,1,1,1,1,20170904,20180904
1061582,1,1,1,1,1,1,1,20170417,20180505
1064099,1,1,1,1,1,1,1,20170423,20170427
1064100,1,1,1,1,1,1,1,20170428,20170515
1064101,0,1,0,0,0,0,0,20170516,20170523
1064102,1,0,1,1,1,1,1,20170517,20170522
1064103,0,0,1,0,0,0,0,20170524,20170524
1064104,1,1,1,1,1,1,1,20170525,20180525
1064105,1,1,1,1,1,1,1,20170423,20170427
1064106,1,1,1,1,1,1,1,20170428,20170515
1064107,0,1,0,0,0,0,0,20170516,20170523
1064108,1,0,1,1,1,1,1,20170517,20170522
1064109,1,1,1,1,1,1,1,20170524,20180524
1064117,1,1,1,1,1,1,1,20170423,20170427
1064112,1,1,1,1,1,1,1,20170428,20170515
1064113,0,1,0,0,0,0,0,20170516,20170523
1064114,1,0,1,1,1,1,1,20170517,20170522
1064115,0,0,1,0,0,0,0,20170524,20170524
1064116,1,1,1,1,1,1,1,20170525,20180525
1064110,1,1,1,1,1,1,1,20170423,20170427
1064111,1,1,1,1,1,1,1,20170428,20170515
1060936,0,1,0,0,0,0,0,20170516,20170523
1060938,1,1,1,1,1,1,1,20170524,20180524
1064119,1,1,1,1,1,1,1,20170423,20170427
1064118,1,1,1,1,1,1,1,20170428,20170515
1064120,0,1,0,0,0,0,0,20170516,20170523
1064121,1,0,1,1,1,1,1,20170517,20170522
1064122,1,1,1,1,1,1,1,20170524,20180524
1064123,1,1,1,1,1,1,1,20170423,20170427
1064124,1,1,1,1,1,1,1,20170428,20170514
1064125,1,0,0,0,0,0,0,20170515,20170515
1064126,0,1,0,0,0,0,0,20170516,20170523
1064127,1,0,1,1,1,1,1,20170517,20170522
1064128,1,1,1,1,1,1,1,20170524,20180524
1064129,1,1,1,1,1,1,1,20170423,20170427
1064130,1,1,1,1,1,1,1,20170428,20170515
1064131,0,1,0,0,0,0,0,20170516,20170523
1064132,1,0,1,1,1,1,1,20170517,20170522
1064133,1,1,1,1,1,1,1,20170524,20180524
1064134,1,1,1,1,1,1,1,20170423,20170427
1064135,1,1,1,1,1,1,1,20170428,20170514
1064136,1,0,0,0,0,0,0,20170515,20170515
1064138,0,1,0,0,0,0,0,20170516,20170523
1064139,1,0,1,1,1,1,1,20170517,20170522
1064137,1,1,1,1,1,1,1,20170524,20180524
1061905,1,1,1,1,1,1,1,20170417,20170822
1061906,1,1,1,1,1,1,1,20170823,20170904
1061907,1,1,1,1,1,1,1,20170905,20180905
1061908,1,1,1,1,1,1,1,20170417,20170822
1061909,1,1,1,1,1,1,1,20170823,20170904
1061910,1,1,1,1,1,1,1,20170905,20180905
1052839,1,1,1,1,1,1,1,20170328,20180505
1052838,1,1,1,1,1,1,1,20170328,20180505
1052840,1,1,1,1,1,1,1,20170328,20180505
1052841,1,1,1,1,1,1,1,20170328,20180505
1061652,1,1,1,1,1,0,0,20170417,20170526
1061654,1,1,1,1,1,0,0,20170530,20170703
1061656,1,1,1,1,1,0,0,20170705,20180705
1061657,1,1,1,1,1,0,0,20170417,20170526
1061659,1,1,1,1,1,0,0,20170530,20170703
1061661,1,1,1,1,1,0,0,20170705,20180705
959425,0,0,1,0,0,0,0,20161123,20161123
1061662,0,0,0,0,0,0,1,20170417,20170521
1046867,1,0,0,0,0,0,0,20170529,20170529
1046868,0,0,0,0,0,0,1,20170604,20180604
1046869,0,1,0,0,0,0,0,20170704,20170704
1061663,1,1,1,1,1,0,0,20170417,20170526
1046872,1,1,1,1,1,0,0,20170530,20170703
1046874,1,1,1,1,1,0,0,20170705,20180705
1061664,0,0,0,0,0,0,1,20170417,20170521
1046877,1,0,0,0,0,0,0,20170529,20170529
1046878,0,0,0,0,0,0,1,20170604,20180604
1046879,0,1,0,0,0,0,0,20170704,20170704
1061665,1,1,1,1,1,0,0,20170417,20170526
1061667,1,1,1,1,1,0,0,20170530,20170703
1061669,1,1,1,1,1,0,0,20170705,20180705
1061670,1,1,1,1,1,0,0,20170417,20170526
1061672,1,1,1,1,1,0,0,20170530,20170703
1061674,1,1,1,1,1,0,0,20170705,20180705
1061675,1,1,1,1,1,0,0,20170417,20170526
1046889,1,1,1,1,1,0,0,20170530,20170703
1046891,1,1,1,1,1,0,0,20170705,20180705
1061677,0,0,0,0,0,1,0,20170417,20180505
1039843,0,0,0,0,0,0,1,20170528,20170528
1061676,0,0,0,0,0,0,1,20170417,20170521
1046894,1,0,0,0,0,0,0,20170529,20170529
1046895,0,0,0,0,0,0,1,20170604,20180604
1046896,0,1,0,0,0,0,0,20170704,20170704
