trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled,timepoint
"RTD6055435","9:56:00","9:56:00","12011386","6",,"0","0",,1
"RTD6055435","10:00:00","10:00:00","12011322","7",,"0","0",,1
"RTD6055435","10:04:00","10:04:00","12011347","8",,"0","0",,1
"RTD6055435","10:09:00","10:09:00","12011445","9",,"0","0",,1
"RTD6055435","10:14:00","10:14:00","12135124","10",,"0","0",,1
"RTD6055500","10:00:00","10:00:00","12135125","1",,"0","0",,1
"RTD6055500","10:10:00","10:10:00","12011430","2",,"0","0",,1
"RTD6055500","10:15:00","10:15:00","12011377","3",,"0","0",,1
"RTD6055500","10:18:00","10:18:00","1537439","4",,"0","0",,1
"RTD6055500","10:22:00","10:22:00","12011431","5",,"0","0",,1
"RTD6055500","10:26:00","10:26:00","12011386","6",,"0","0",,1
"RTD6055500","10:30:00","10:30:00","12011322","7",,"0","0",,1
"RTD6055500","10:34:00","10:34:00","12011347","8",,"0","0",,1
"RTD6055500","10:39:00","10:39:00","12011445","9",,"0","0",,1
"RTD6055500","10:44:00","10:44:00","12135124","10",,"0","0",,1
"RTD6055436","10:00:00","10:00:00","12135125","1",,"0","0",,1
"RTD6055436","10:10:00","10:10:00","12011430","2",,"0","0",,1
"RTD6055436","10:15:00","10:15:00","12011377","3",,"0","0",,1
"RTD6055436","10:18:00","10:18:00","1537439","4",,"0","0",,1
"RTD6055436","10:22:00","10:22:00","12011431","5",,"0","0",,1
"RTD6055436","10:26:00","10:26:00","12011386","6",,"0","0",,1
"RTD6055436","10:30:00","10:30:00","12011322","7",,"0","0",,1
"RTD6055436","10:34:00","10:34:00","12011347","8",,"0","0",,1
"RTD6055436","10:39:00","10:39:00","12011445","9",,"0","0",,1
"RTD6055436","10:44:00","10:44:00","12135124","10",,"0","0",,1
"RTD6055437","10:30:00","10:30:00","12135125","1",,"0","0",,1
"RTD6055437","10:40:00","10:40:00","12011430","2",,"0","0",,1
"RTD6055437","10:45:00","10:45:00","12011377","3",,"0","0",,1
"RTD6055437","10:48:00","10:48:00","1537439","4",,"0","0",,1
"RTD6055437","10:52:00","10:52:00","12011431","5",,"0","0",,1
"RTD6055437","10:56:00","10:56:00","12011386","6",,"0","0",,1
"RTD6055437","11:00:00","11:00:00","12011322","7",,"0","0",,1
"RTD6055437","11:04:00","11:04:00","12011347","8",,"0","0",,1
"RTD6055437","11:09:00","11:09:00","12011445","9",,"0","0",,1
"RTD6055437","11:14:00","11:14:00","12135124","10",,"0","0",,1
"RTD6055501","10:30:00","10:30:00","12135125","1",,"0","0",,1
"RTD6055501","10:40:00","10:40:00","12011430","2",,"0","0",,1
"RTD6055501","10:45:00","10:45:00","12011377","3",,"0","0",,1
"RTD6055501","10:48:00","10:48:00","1537439","4",,"0","0",,1
"RTD6055501","10:52:00","10:52:00","12011431","5",,"0","0",,1
"RTD6055501","10:56:00","10:56:00","12011386","6",,"0","0",,1
"RTD6055501","11:00:00","11:00:00","12011322","7",,"0","0",,1
"RTD6055501","11:04:00","11:04:00","12011347","8",,"0","0",,1
"RTD6055501","11:09:00","11:09:00","12011445","9",,"0","0",,1
"RTD6055501","11:14:00","11:14:00","12135124","10",,"0","0",,1
"RTD6055438","11:00:00","11:00:00","12135125","1",,"0","0",,1
"RTD6055438","11:10:00","11:10:00","12011430","2",,"0","0",,1
"RTD6055438","11:15:00","11:15:00","12011377","3",,"0","0",,1
"RTD6055438","11:18:00","11:18:00","1537439","4",,"0","0",,1
"RTD6055438","11:22:00","11:22:00","12011431","5",,"0","0",,1
"RTD6055438","11:26:00","11:26:00","12011386","6",,"0","0",,1
"RTD6055438","11:30:00","11:30:00","12011322","7",,"0","0",,1
"RTD6055438","11:34:00","11:34:00","12011347","8",,"0","0",,1
"RTD6055438","11:39:00","11:39:00","12011445","9",,"0","0",,1
"RTD6055438","11:44:00","11:44:00","12135124","10",,"0","0",,1
"RTD6055502","11:00:00","11:00:00","12135125","1",,"0","0",,1
"RTD6055502","11:10:00","11:10:00","12011430","2",,"0","0",,1
"RTD6055502","11:15:00","11:15:00","12011377","3",,"0","0",,1
"RTD6055502","11:18:00","11:18:00","1537439","4",,"0","0",,1
"RTD6055502","11:22:00","11:22:00","12011431","5",,"0","0",,1
"RTD6055502","11:26:00","11:26:00","12011386","6",,"0","0",,1
"RTD6055502","11:30:00","11:30:00","12011322","7",,"0","0",,1
"RTD6055502","11:34:00","11:34:00","12011347","8",,"0","0",,1
"RTD6055502","11:39:00","11:39:00","12011445","9",,"0","0",,1
"RTD6055502","11:44:00","11:44:00","12135124","10",,"0","0",,1
"RTD6055503","11:30:00","11:30:00","12135125","1",,"0","0",,1
"RTD6055503","11:40:00","11:40:00","12011430","2",,"0","0",,1
"RTD6055503","11:45:00","11:45:00","12011377","3",,"0","0",,1
"RTD6055503","11:48:00","11:48:00","1537439","4",,"0","0",,1
"RTD6055503","11:52:00","11:52:00","12011431","5",,"0","0",,1
"RTD6055503","11:56:00","11:56:00","12011386","6",,"0","0",,1
"RTD6055503","12:00:00","12:00:00","12011322","7",,"0","0",,1
"RTD6055503","12:04:00","12:04:00","12011347","8",,"0","0",,1
"RTD6055503","12:09:00","12:09:00","12011445","9",,"0","0",,1
"RTD6055503","12:14:00","12:14:00","12135124","10",,"0","0",,1
"RTD6055439","11:30:00","11:30:00","12135125","1",,"0","0",,1
"RTD6055439","11:40:00","11:40:00","12011430","2",,"0","0",,1
"RTD6055439","11:45:00","11:45:00","12011377","3",,"0","0",,1
"RTD6055439","11:48:00","11:48:00","1537439","4",,"0","0",,1
"RTD6055439","11:52:00","11:52:00","12011431","5",,"0","0",,1
"RTD6055439","11:56:00","11:56:00","12011386","6",,"0","0",,1
"RTD6055439","12:00:00","12:00:00","12011322","7",,"0","0",,1
"RTD6055439","12:04:00","12:04:00","12011347","8",,"0","0",,1
"RTD6055439","12:09:00","12:09:00","12011445","9",,"0","0",,1
"RTD6055439","12:14:00","12:14:00","12135124","10",,"0","0",,1
"RTD6055504","12:00:00","12:00:00","12135125","1",,"0","0",,1
"RTD6055504","12:10:00","12:10:00","12011430","2",,"0","0",,1
"RTD6055504","12:15:00","12:15:00","12011377","3",,"0","0",,1
"RTD6055504","12:18:00","12:18:00","1537439","4",,"0","0",,1
"RTD6055504","12:22:00","12:22:00","12011431","5",,"0","0",,1
"RTD6055504","12:26:00","12:26:00","12011386","6",,"0","0",,1
"RTD6055504","12:30:00","12:30:00","12011322","7",,"0","0",,1
"RTD6055504","12:34:00","12:34:00","12011347","8",,"0","0",,1
"RTD6055504","12:39:00","12:39:00","12011445","9",,"0","0",,1
