route_id,service_id,trip_id,trip_headsign,block_id,shape_id,trip_index,trp_time_end,trp_place_end,trp_place_end_descr,trp_trip_ST,trp_block,trp_operating_days
35-118,20181S-vs20181S-Weekday-16,3403385-20181S-vs20181S-Weekday-16,"35 - Santa Cruz Metro",583909,350039,150,16:43:00,scmc,"Santa Cruz Metro Center",0,3503,
35-118,20181S-vs20181S-Weekday-16,3403386-20181S-vs20181S-Weekday-16,"35 - Santa Cruz Metro",583910,350039,151,17:43:00,scmc,"Santa Cruz Metro Center",0,3504,
35-118,20181S-vs20181S-Weekday-16,3403387-20181S-vs20181S-Weekday-16,"35 - Santa Cruz Metro",583934,350039,152,18:43:00,scmc,"Santa Cruz Metro Center",0,3511,
35-118,20181S-vs20181S-Weekday-16,3403388-20181S-vs20181S-Weekday-16,"35 - Santa Cruz Metro",583976,350039,153,19:43:00,scmc,"Santa Cruz Metro Center",0,0402,
35-118,20181S-vs20181S-Weekday-16,3403389-20181S-vs20181S-Weekday-16,"35 - Santa Cruz Metro",583927,350039,154,20:35:00,scmc,"Santa Cruz Metro Center",0,3508,
35-118,20181S-vs20181S-Weekday-16,3403390-20181S-vs20181S-Weekday-16,"35 - Santa Cruz Metro via Glen Arbor",583915,350061,155,08:15:00,scmc,"Santa Cruz Metro Center",0,3502,
35-118,20181S-vs20181S-Weekday-16,3403391-20181S-vs20181S-Weekday-16,"35 - Santa Cruz Metro via Glen Arbor",583910,350061,156,09:15:00,scmc,"Santa Cruz Metro Center",0,3504,
35-118,20181S-vs20181S-Weekday-16,3403392-20181S-vs20181S-Weekday-16,"35 - Santa Cruz Metro via Glen Arbor",583930,350061,157,10:15:00,scmc,"Santa Cruz Metro Center",0,3506,
35-118,20181S-vs20181S-Weekday-16,3403393-20181S-vs20181S-Weekday-16,"35 - Santa Cruz Metro via Glen Arbor",583906,350061,158,11:15:00,scmc,"Santa Cruz Metro Center",0,3501,
35-118,20181S-vs20181S-Weekday-16,3403394-20181S-vs20181S-Weekday-16,"35 - Santa Cruz Metro via Glen Arbor",583912,350061,159,17:15:00,scmc,"Santa Cruz Metro Center",0,3509,
35-118,20181S-vs20181S-Weekday-16,3403395-20181S-vs20181S-Weekday-16,"35 - Santa Cruz Metro via Glen Arbor",583927,350061,160,18:15:00,scmc,"Santa Cruz Metro Center",0,3508,
35-118,20181S-vs20181S-Weekday-16,3403396-20181S-vs20181S-Weekday-16,"35 - Santa Cruz Metro via Glen Arbor",583926,350061,161,19:15:00,scmc,"Santa Cruz Metro Center",0,6803,
35-118,20181S-vs20181S-Weekday-16,3403397-20181S-vs20181S-Weekday-16,"35 - Santa Cruz Metro via Glen Arbor",583910,350061,162,20:15:00,scmc,"Santa Cruz Metro Center",0,3504,
71-118,20181S-vs20181S-Weekday-16,3403398-20181S-vs20181S-Weekday-16,"71 - Watsonville via Clifford",583986,710012,163,08:00:00,wtc,"Watsonville Transit Center",0,7104,
71-118,20181S-vs20181S-Weekday-16,3403399-20181S-vs20181S-Weekday-16,"71 - Watsonville via Clifford",583981,710012,164,09:00:00,wtc,"Watsonville Transit Center",0,7102,
71-118,20181S-vs20181S-Weekday-16,3403400-20181S-vs20181S-Weekday-16,"71 - Watsonville via Clifford",583983,710012,165,10:00:00,wtc,"Watsonville Transit Center",0,7108,
71-118,20181S-vs20181S-Weekday-16,3403401-20181S-vs20181S-Weekday-16,"71 - Watsonville via Clifford",583999,710012,166,11:00:00,wtc,"Watsonville Transit Center",0,6903,
71-118,20181S-vs20181S-Weekday-16,3403402-20181S-vs20181S-Weekday-16,"71 - Watsonville via Clifford",583989,710012,167,12:00:00,wtc,"Watsonville Transit Center",0,7101,
71-118,20181S-vs20181S-Weekday-16,3403403-20181S-vs20181S-Weekday-16,"71 - Watsonville via Clifford",583980,710012,168,13:05:00,wtc,"Watsonville Transit Center",0,7103,
71-118,20181S-vs20181S-Weekday-16,3403404-20181S-vs20181S-Weekday-16,"71 - Watsonville via Clifford",584001,710012,169,14:05:00,wtc,"Watsonville Transit Center",0,7106,
71-118,20181S-vs20181S-Weekday-16,3403405-20181S-vs20181S-Weekday-16,"71 - Watsonville via Clifford",584000,710012,170,15:05:00,wtc,"Watsonville Transit Center",0,9101,
71-118,20181S-vs20181S-Weekday-16,3403406-20181S-vs20181S-Weekday-16,"71 - Watsonville via Clifford",583933,710012,171,16:15:00,wtc,"Watsonville Transit Center",0,7107,
71-118,20181S-vs20181S-Weekday-16,3403407-20181S-vs20181S-Weekday-16,"71 - Watsonville via Clifford",583995,710012,172,17:20:00,wtc,"Watsonville Transit Center",0,6905,
71-118,20181S-vs20181S-Weekday-16,3403408-20181S-vs20181S-Weekday-16,"71 - Watsonville via Clifford",584003,710012,173,18:25:00,wtc,"Watsonville Transit Center",0,7113,
71-118,20181S-vs20181S-Weekday-16,3403409-20181S-vs20181S-Weekday-16,"71 - Watsonville via Clifford",583979,710012,174,19:10:00,wtc,"Watsonville Transit Center",0,7111,
71-118,20181S-vs20181S-Weekday-16,3403410-20181S-vs20181S-Weekday-16,"71 - Watsonville via Clifford",583977,710012,175,20:05:00,wtc,"Watsonville Transit Center",0,7110,
71-118,20181S-vs20181S-Weekday-16,3403411-20181S-vs20181S-Weekday-16,"71 - Santa Cruz via Clifford",583988,710016,176,07:44:00,scmc,"Santa Cruz Metro Center",0,6902,
71-118,20181S-vs20181S-Weekday-16,3403412-20181S-vs20181S-Weekday-16,"71 - Santa Cruz via Clifford",584001,710016,177,09:00:00,scmc,"Santa Cruz Metro Center",0,7106,
71-118,20181S-vs20181S-Weekday-16,3403413-20181S-vs20181S-Weekday-16,"71 - Santa Cruz via Clifford",583986,710016,178,10:00:00,scmc,"Santa Cruz Metro Center",0,7104,
71-118,20181S-vs20181S-Weekday-16,3403414-20181S-vs20181S-Weekday-16,"71 - Santa Cruz via Clifford",583983,710016,179,12:00:00,scmc,"Santa Cruz Metro Center",0,7108,
71-118,20181S-vs20181S-Weekday-16,3403415-20181S-vs20181S-Weekday-16,"71 - Santa Cruz via Clifford",583984,710016,180,13:00:00,scmc,"Santa Cruz Metro Center",0,7109,
71-118,20181S-vs20181S-Weekday-16,3403416-20181S-vs20181S-Weekday-16,"71 - Santa Cruz via Clifford",583989,710016,181,14:00:00,scmc,"Santa Cruz Metro Center",0,7101,
71-118,20181S-vs20181S-Weekday-16,3403417-20181S-vs20181S-Weekday-16,"71 - Santa Cruz via Clifford",583980,710016,182,15:00:00,scmc,"Santa Cruz Metro Center",0,7103,
71-118,20181S-vs20181S-Weekday-16,3403418-20181S-vs20181S-Weekday-16,"71 - Santa Cruz via Clifford",583977,710016,183,16:05:00,scmc,"Santa Cruz Metro Center",0,7110,
71-118,20181S-vs20181S-Weekday-16,3403419-20181S-vs20181S-Weekday-16,"71 - Santa Cruz via Clifford",584000,710016,184,17:10:00,scmc,"Santa Cruz Metro Center",0,9101,
71-118,20181S-vs20181S-Weekday-16,3403420-20181S-vs20181S-Weekday-16,"71 - Santa Cruz via Clifford",583933,710016,185,18:05:00,scmc,"Santa Cruz Metro Center",0,7107,
71-118,20181S-vs20181S-Weekday-16,3403421-20181S-vs20181S-Weekday-16,"71 - Santa Cruz via Clifford",583995,710016,186,19:00:00,scmc,"Santa Cruz Metro Center",0,6905,
71-118,20181S-vs20181S-Weekday-16,3403422-20181S-vs20181S-Weekday-16,"71 - Santa Cruz via Clifford",584003,710016,187,19:55:00,scmc,"Santa Cruz Metro Center",0,7113,
71-118,20181S-vs20181S-Weekday-16,3403423-20181S-vs20181S-Weekday-16,"71 - Santa Cruz via Clifford",583979,710016,188,20:50:00,scmc,"Santa Cruz Metro Center",0,7111,
03-118,20181S-vs20181S-Weekday-16,3403424-20181S-vs20181S-Weekday-16,"03 - Mission - Long Marine Lab",583933,030005,189,09:23:00,scmc,"Santa Cruz Metro Center",0,7107,
03-118,20181S-vs20181S-Weekday-16,3403425-20181S-vs20181S-Weekday-16,"03 - Mission - Long Marine Lab",583920,030005,190,11:23:00,scmc,"Santa Cruz Metro Center",0,3507,
03-118,20181S-vs20181S-Weekday-16,3403426-20181S-vs20181S-Weekday-16,"03 - Mission - Long Marine Lab",583982,030005,191,13:23:00,scmc,"Santa Cruz Metro Center",0,1603,
03-118,20181S-vs20181S-Weekday-16,3403427-20181S-vs20181S-Weekday-16,"03 - Mission - Long Marine Lab",583993,030005,192,15:23:00,scmc,"Santa Cruz Metro Center",0,0401,
03-118,20181S-vs20181S-Weekday-16,3403428-20181S-vs20181S-Weekday-16,"03 - Mission - Long Marine Lab",583979,030005,193,17:23:00,scmc,"Santa Cruz Metro Center",0,7111,
03-118,20181S-vs20181S-Weekday-16,3403429-20181S-vs20181S-Weekday-16,"03 - Mission - Long Marine Lab",583933,030005,194,08:23:00,scmc,"Santa Cruz Metro Center",0,7107,
33-118,20181S-vs20181S-Weekday-16,3403430-20181S-vs20181S-Weekday-16,"33 - Lompico - Felton Fair",583904,330003,195,07:24:00,feltfr,"Felton Fair",3,3351,
33-118,20181S-vs20181S-Weekday-16,3403431-20181S-vs20181S-Weekday-16,"33 - Lompico - Felton Fair",583905,330003,196,15:28:00,feltfr,"Felton Fair",3,3371,
34-118,20181S-vs20181S-Weekday-16,3403432-20181S-vs20181S-Weekday-16,"34 - South Felton - Felton Fair",583904,340007,197,07:48:00,feltfr,"Felton Fair",3,3351,
34-118,20181S-vs20181S-Weekday-16,3403433-20181S-vs20181S-Weekday-16,"34 - South Felton - Felton Fair",583905,340006,198,16:00:00,feltfr,"Felton Fair",3,3371,
75-118,20181S-vs20181S-Weekday-16,3403434-20181S-vs20181S-Weekday-16,"75 - Green Valley/Wheelock",583917,750005,199,07:13:00,wtc,"Watsonville Transit Center",0,7901,
40-118,20181S-vs20181S-Weekday-16,3403435-20181S-vs20181S-Weekday-16,"40 - Davenport - North Coast Beaches",583909,400016,200,07:33:00,scmc,"Santa Cruz Metro Center",0,3503,
42-118,20181S-vs20181S-Weekday-16,3403436-20181S-vs20181S-Weekday-16,"42 - Davenport - Bonny Doon",583910,420009,201,21:55:00,scmc,"Santa Cruz Metro Center",0,3504,
41-118,20181S-vs20181S-Weekday-16,3403437-20181S-vs20181S-Weekday-16,"41 - Bonny Doon",583907,410007,202,07:20:00,scmc,"Santa Cruz Metro Center",0,4101,
69A-118,20181S-vs20181S-Weekday-16,3403438-20181S-vs20181S-Weekday-16,"69A - Capitola Road - Watsonville TC",583985,69A0005,203,19:15:00,wtc,"Watsonville Transit Center",0,6906,
66-118,20181S-vs20181S-Weekday-16,3403439-20181S-vs20181S-Weekday-16,"66 - Live Oak via 17th-Santa Cruz Metro",583923,660007,204,09:35:00,scmc,"Santa Cruz Metro Center",0,6802,
66-118,20181S-vs20181S-Weekday-16,3403440-20181S-vs20181S-Weekday-16,"66 - Live Oak via 17th-Santa Cruz Metro",583922,660011,205,08:27:00,scmc,"Santa Cruz Metro Center",0,6601,
66-118,20181S-vs20181S-Weekday-16,3403441-20181S-vs20181S-Weekday-16,"66 - Live Oak via 17th - Capitola Mall",583917,660009,206,21:00:00,cpmal1,"Capitola Mall Lane 1",0,7901,
66-118,20181S-vs20181S-Weekday-16,3403442-20181S-vs20181S-Weekday-16,"66 - Live Oak via 17th - Capitola Mall",583919,660009,207,19:30:00,cpmal1,"Capitola Mall Lane 1",0,7202,
66-118,20181S-vs20181S-Weekday-16,3403443-20181S-vs20181S-Weekday-16,"66 - Live Oak via 17th - Capitola Mall",583929,660009,208,18:35:00,cpmal1,"Capitola Mall Lane 1",0,6602,
66-118,20181S-vs20181S-Weekday-16,3403444-20181S-vs20181S-Weekday-16,"66 - Live Oak via 17th - Capitola Mall",583920,660009,209,17:25:00,cpmal1,"Capitola Mall Lane 1",0,3507,
66-118,20181S-vs20181S-Weekday-16,3403445-20181S-vs20181S-Weekday-16,"66 - Live Oak via 17th-Santa Cruz Metro",583921,660007,210,07:25:00,scmc,"Santa Cruz Metro Center",0,1602,
66-118,20181S-vs20181S-Weekday-16,3403446-20181S-vs20181S-Weekday-16,"66 - Live Oak via 17th-Santa Cruz Metro",583922,660007,211,06:20:00,scmc,"Santa Cruz Metro Center",0,6601,
71-118,20181S-vs20181S-Weekday-16,3403447-20181S-vs20181S-Weekday-16,"71 - Watsonville via Clifford",583998,710012,212,22:55:00,wtc,"Watsonville Transit Center",0,7105,
71-118,20181S-vs20181S-Weekday-16,3403448-20181S-vs20181S-Weekday-16,"71 - Watsonville via Clifford",583978,710012,213,20:55:00,wtc,"Watsonville Transit Center",0,7112,
66-118,20181S-vs20181S-Weekday-16,3403449-20181S-vs20181S-Weekday-16,"66 - Live Oak via 17th - Capitola Mall",583928,660009,214,16:22:00,cpmal1,"Capitola Mall Lane 1",0,6804,
66-118,20181S-vs20181S-Weekday-16,3403450-20181S-vs20181S-Weekday-16,"66 - Live Oak via 17th - Capitola Mall",583906,660010,215,15:25:00,cpmal1,"Capitola Mall Lane 1",0,3501,
66-118,20181S-vs20181S-Weekday-16,3403451-20181S-vs20181S-Weekday-16,"66 - Live Oak via 17th - Capitola Mall",583926,660009,216,14:22:00,cpmal1,"Capitola Mall Lane 1",0,6803,
66-118,20181S-vs20181S-Weekday-16,3403452-20181S-vs20181S-Weekday-16,"66 - Live Oak via 17th - Capitola Mall",583929,660009,217,13:20:00,cpmal1,"Capitola Mall Lane 1",0,6602,
66-118,20181S-vs20181S-Weekday-16,3403453-20181S-vs20181S-Weekday-16,"66 - Live Oak via 17th-Santa Cruz Metro",583926,660007,218,16:42:00,scmc,"Santa Cruz Metro Center",0,6803,
66-118,20181S-vs20181S-Weekday-16,3403454-20181S-vs20181S-Weekday-16,"66 - Live Oak via 17th - Capitola Mall",583906,660009,219,12:18:00,cpmal1,"Capitola Mall Lane 1",0,3501,
66-118,20181S-vs20181S-Weekday-16,3403455-20181S-vs20181S-Weekday-16,"66 - Live Oak via 17th - Capitola Mall",583910,660009,220,10:18:00,cpmal1,"Capitola Mall Lane 1",0,3504,
66-118,20181S-vs20181S-Weekday-16,3403456-20181S-vs20181S-Weekday-16,"66 - Live Oak via 17th - Capitola Mall",583922,660009,221,09:18:00,cpmal1,"Capitola Mall Lane 1",0,6601,
66-118,20181S-vs20181S-Weekday-16,3403457-20181S-vs20181S-Weekday-16,"66 - Live Oak via 17th - Capitola Mall",583924,660009,222,08:15:00,cpmal1,"Capitola Mall Lane 1",0,6801,
66-118,20181S-vs20181S-Weekday-16,3403458-20181S-vs20181S-Weekday-16,"66 - Live Oak via 17th-Santa Cruz Metro",583927,660007,223,15:42:00,scmc,"Santa Cruz Metro Center",0,3508,
66-118,20181S-vs20181S-Weekday-16,3403459-20181S-vs20181S-Weekday-16,"66 - Live Oak via 17th-Santa Cruz Metro",583906,660007,224,14:37:00,scmc,"Santa Cruz Metro Center",0,3501,
66-118,20181S-vs20181S-Weekday-16,3403460-20181S-vs20181S-Weekday-16,"66 - Live Oak via 17th-Santa Cruz Metro",583926,660007,225,13:37:00,scmc,"Santa Cruz Metro Center",0,6803,
66-118,20181S-vs20181S-Weekday-16,3403461-20181S-vs20181S-Weekday-16,"66 - Live Oak via 17th-Santa Cruz Metro",583929,660007,226,12:33:00,scmc,"Santa Cruz Metro Center",0,6602,
66-118,20181S-vs20181S-Weekday-16,3403462-20181S-vs20181S-Weekday-16,"66 - Live Oak via 17th - Capitola Mall",583922,660009,227,07:15:00,cpmal1,"Capitola Mall Lane 1",0,6601,
66-118,20181S-vs20181S-Weekday-16,3403463-20181S-vs20181S-Weekday-16,"66 - Live Oak via 17th - Capitola Mall",583925,660009,228,11:18:00,cpmal1,"Capitola Mall Lane 1",0,5501,
66-118,20181S-vs20181S-Weekday-16,3403464-20181S-vs20181S-Weekday-16,"66 - Live Oak via 17th-Santa Cruz Metro",583917,660007,229,21:40:00,scmc,"Santa Cruz Metro Center",0,7901,
66-118,20181S-vs20181S-Weekday-16,3403465-20181S-vs20181S-Weekday-16,"66 - Live Oak via 17th-Santa Cruz Metro",583917,660007,230,20:10:00,scmc,"Santa Cruz Metro Center",0,7901,
66-118,20181S-vs20181S-Weekday-16,3403466-20181S-vs20181S-Weekday-16,"66 - Live Oak via 17th-Santa Cruz Metro",583929,660007,231,17:45:00,scmc,"Santa Cruz Metro Center",0,6602,
66-118,20181S-vs20181S-Weekday-16,3403467-20181S-vs20181S-Weekday-16,"66 - Live Oak via 17th-Santa Cruz Metro",583925,660007,232,10:33:00,scmc,"Santa Cruz Metro Center",0,5501,
66-118,20181S-vs20181S-Weekday-16,3403468-20181S-vs20181S-Weekday-16,"66 - Live Oak via 17th-Santa Cruz Metro",583926,660007,233,11:33:00,scmc,"Santa Cruz Metro Center",0,6803,
66-118,20181S-vs20181S-Weekday-16,3403469-20181S-vs20181S-Weekday-16,"66 - Live Oak via 17th-Santa Cruz Metro",583919,660007,234,18:50:00,scmc,"Santa Cruz Metro Center",0,7202,
71-118,20181S-vs20181S-Weekday-16,3403470-20181S-vs20181S-Weekday-16,"71 - Watsonville via Clifford",583990,710012,235,21:55:00,wtc,"Watsonville Transit Center",0,6901,
71-118,20181S-vs20181S-Weekday-16,3403471-20181S-vs20181S-Weekday-16,"71 - Santa Cruz via Clifford",584003,710016,236,22:50:00,scmc,"Santa Cruz Metro Center",0,7113,
55-118,20181S-vs20181S-Weekday-16,3403472-20181S-vs20181S-Weekday-16,"55 - Cabrillo / Rio Del Mar",583906,550010,237,13:30:00,cpmal,"Capitola Mall",0,3501,
55-118,20181S-vs20181S-Weekday-16,3403473-20181S-vs20181S-Weekday-16,"55 - Cabrillo / Rio Del Mar",583910,550010,238,11:30:00,cpmal,"Capitola Mall",0,3504,
55-118,20181S-vs20181S-Weekday-16,3403474-20181S-vs20181S-Weekday-16,"55 - Rio Del Mar",583925,550009,239,09:40:00,cpmal,"Capitola Mall",0,5501,
68-118,20181S-vs20181S-Weekday-16,3403475-20181S-vs20181S-Weekday-16,"68 - Broadway - Portola - Capitola Mall",583926,680011,240,10:48:00,cpmal1,"Capitola Mall Lane 1",0,6803,
68-118,20181S-vs20181S-Weekday-16,3403476-20181S-vs20181S-Weekday-16,"68 - Broadway - Portola - SC Metro",583925,680012,241,08:00:00,scmc,"Santa Cruz Metro Center",0,5501,
68-118,20181S-vs20181S-Weekday-16,3403477-20181S-vs20181S-Weekday-16,"68 - Broadway - Portola - Capitola Mall",583906,680011,242,18:48:00,cpmal1,"Capitola Mall Lane 1",0,3501,
68-118,20181S-vs20181S-Weekday-16,3403478-20181S-vs20181S-Weekday-16,"68 - Broadway - Portola - Capitola Mall",583906,680011,243,16:48:00,cpmal1,"Capitola Mall Lane 1",0,3501,
68-118,20181S-vs20181S-Weekday-16,3403479-20181S-vs20181S-Weekday-16,"68 - Broadway - Portola - Capitola Mall",583927,680011,244,14:48:00,cpmal1,"Capitola Mall Lane 1",0,3508,
68-118,20181S-vs20181S-Weekday-16,3403480-20181S-vs20181S-Weekday-16,"68 - Broadway - Portola - SC Metro",583928,680012,245,17:03:00,scmc,"Santa Cruz Metro Center",0,6804,
68-118,20181S-vs20181S-Weekday-16,3403481-20181S-vs20181S-Weekday-16,"68 - Broadway - Portola - SC Metro",583928,680012,246,19:05:00,scmc,"Santa Cruz Metro Center",0,6804,
68-118,20181S-vs20181S-Weekday-16,3403482-20181S-vs20181S-Weekday-16,"68 - Broadway - Portola - Capitola Mall",583923,680011,247,08:45:00,cpmal1,"Capitola Mall Lane 1",0,6802,
68-118,20181S-vs20181S-Weekday-16,3403483-20181S-vs20181S-Weekday-16,"68 - Broadway - Portola - SC Metro",583926,680012,248,15:03:00,scmc,"Santa Cruz Metro Center",0,6803,
71-118,20181S-vs20181S-Weekday-16,3403484-20181S-vs20181S-Weekday-16,"71 - Watsonville via Clifford",583946,710012,249,24:55:00,wtc,"Watsonville Transit Center",0,3512,
71-118,20181S-vs20181S-Weekday-16,3403485-20181S-vs20181S-Weekday-16,"71 - Watsonville via Crestview",583998,710011,250,19:35:00,wtc,"Watsonville Transit Center",0,7105,
71-118,20181S-vs20181S-Weekday-16,3403486-20181S-vs20181S-Weekday-16,"71 - Watsonville via Crestview",583990,710011,251,18:45:00,wtc,"Watsonville Transit Center",0,6901,
71-118,20181S-vs20181S-Weekday-16,3403487-20181S-vs20181S-Weekday-16,"71 - Watsonville via Crestview",583978,710011,252,17:45:00,wtc,"Watsonville Transit Center",0,7112,
55-118,20181S-vs20181S-Weekday-16,3403488-20181S-vs20181S-Weekday-16,"55 - Rio Del Mar",583929,550009,253,14:40:00,cpmal,"Capitola Mall",0,6602,
55-118,20181S-vs20181S-Weekday-16,3403489-20181S-vs20181S-Weekday-16,"55 - Cabrillo / Rio Del Mar",583925,550010,254,12:30:00,cpmal,"Capitola Mall",0,5501,
55-118,20181S-vs20181S-Weekday-16,3403490-20181S-vs20181S-Weekday-16,"55 - Cabrillo / Rio Del Mar",583922,550010,255,10:30:00,cpmal,"Capitola Mall",0,6601,
55-118,20181S-vs20181S-Weekday-16,3403491-20181S-vs20181S-Weekday-16,"55 - Cabrillo / Rio Del Mar",583929,550010,256,16:30:00,cpmal,"Capitola Mall",0,6602,
68-118,20181S-vs20181S-Weekday-16,3403492-20181S-vs20181S-Weekday-16,"68 - Broadway - Portola - SC Metro",583929,680012,257,11:00:00,scmc,"Santa Cruz Metro Center",0,6602,
68-118,20181S-vs20181S-Weekday-16,3403493-20181S-vs20181S-Weekday-16,"68 - Broadway - Portola - SC Metro",583924,680012,258,09:00:00,scmc,"Santa Cruz Metro Center",0,6801,
68-118,20181S-vs20181S-Weekday-16,3403494-20181S-vs20181S-Weekday-16,"68 - Broadway - Portola - SC Metro",583926,680012,259,10:00:00,scmc,"Santa Cruz Metro Center",0,6803,
68-118,20181S-vs20181S-Weekday-16,3403495-20181S-vs20181S-Weekday-16,"68 - Broadway - Portola - Capitola Mall",583928,680011,260,17:48:00,cpmal1,"Capitola Mall Lane 1",0,6804,
68-118,20181S-vs20181S-Weekday-16,3403496-20181S-vs20181S-Weekday-16,"68 - Broadway - Portola - Capitola Mall",583926,680011,261,15:48:00,cpmal1,"Capitola Mall Lane 1",0,6803,
68-118,20181S-vs20181S-Weekday-16,3403497-20181S-vs20181S-Weekday-16,"68 - Broadway - Portola - SC Metro",583906,680012,262,16:03:00,scmc,"Santa Cruz Metro Center",0,3501,
68-118,20181S-vs20181S-Weekday-16,3403498-20181S-vs20181S-Weekday-16,"68 - Broadway - Portola - SC Metro",583906,680012,263,18:05:00,scmc,"Santa Cruz Metro Center",0,3501,
68-118,20181S-vs20181S-Weekday-16,3403499-20181S-vs20181S-Weekday-16,"68 - Broadway - Portola - Capitola Mall",583924,680011,264,09:45:00,cpmal1,"Capitola Mall Lane 1",0,6801,
68-118,20181S-vs20181S-Weekday-16,3403500-20181S-vs20181S-Weekday-16,"68 - Broadway - Portola - Capitola Mall",583923,680011,265,07:40:00,cpmal1,"Capitola Mall Lane 1",0,6802,
71-118,20181S-vs20181S-Weekday-16,3403501-20181S-vs20181S-Weekday-16,"71 - Watsonville via Clifford",583978,710012,266,23:55:00,wtc,"Watsonville Transit Center",0,7112,
71-118,20181S-vs20181S-Weekday-16,3403502-20181S-vs20181S-Weekday-16,"71 - Watsonville via Crestview",583995,710011,267,20:25:00,wtc,"Watsonville Transit Center",0,6905,
71-118,20181S-vs20181S-Weekday-16,3403503-20181S-vs20181S-Weekday-16,"71 - Watsonville via Crestview",583984,710011,268,14:35:00,wtc,"Watsonville Transit Center",0,7109,
