stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,wheelchair_boarding,city_name,direction_id,ext_id,ext_userfield1
prB_mcd,,Niblick & S. River Rd. (McDonald's/Walmart),,35.61487327,-120.68160991,temparo,,0,,0,,,,
prB_HS_Ad,,Niblick and Bearcat (Paso Robles High School),,35.61563325,-120.67053243,temparo,,0,,0,,,,
102,,"Nicholson St. at Cypress St. ",,34.95103400,-120.41611800,smaria,,0,,0,,,,
123,,Nipomo St. at Higuera Street,,35.27861700,-120.66623700,slo,,0,,0,,,,
075,,North County Transportation Center,,35.62251000,-120.68829500,temparo,,0,,0,,,,
727,,Oak Park at Ramona Avenue,,35.12187600,-120.60926000,pisgrov,,0,,0,,,,
10522621,,Oak Park Blvd at Grand (NB),,35.12139564,-120.60901104,pisgrov,,0,,0,,,,
10522612,,Oak Park Blvd at Newport (NB),,35.12464312,-120.60876787,pisgrov,,0,,0,,,,
725,,Oak Park Boulevard at Longbranch Avenue,,35.11973100,-120.60936700,pisgrov,,0,,0,,,,
721,,Oak Park Boulevard at Newport Avenue (SB),,35.12503887,-120.60893878,pisgrov,,0,,0,,,,
188,,Ocean Blvd. at Cayucos (NB),,35.44984115,-120.90540895,camsshc,,0,,0,,,,
187,,Ocean Blvd. at Cayucos,,35.44977600,-120.90651700,camsshc,,0,,0,,,,
267,,Ocean Boulevard at 8th Street NB,,35.44429600,-120.89500000,camsshc,,0,,0,,,,
274,,Ocean Boulevard at 9th Street SB,,35.44379400,-120.89431700,camsshc,,0,,0,,,,
10465581,,Ontario Rd. @ Avila Barn entrance,,35.18205646,-120.70414578,pisgrov,,0,,0,,,,
023,,Performing Arts Center NB,,35.29881800,-120.65558800,slo,,0,,0,,,,
022,,Performing Arts Center SB,,35.30025000,-120.65772400,slo,,0,,0,,,,
007,,Pine Street at Loma Avenue,,35.31817200,-120.84478800,mblocay,,0,,0,,,,
008,,Pine Street at Los Osos Valley Road,,35.31307200,-120.84477700,mblocay,,0,,0,,,,
145,,Pismo Beach Premium Outlet Center,,35.13634784,-120.62671713,pisgrov,,0,,0,,,,
10465586,,Pismo Outlets (Avila Trolley stop),,35.13653708,-120.62769099,pisgrov,,0,,0,,,,
126,,Price Street @ Dolliver Street NB,,35.14722100,-120.64597700,pisgrov,,0,,0,,,,
096,,Price Street @ Dolliver Street SB,,35.14699100,-120.64599300,pisgrov,,0,,0,,,,
254,,Price Street @ Hind Street NB,,35.14089300,-120.63890900,pisgrov,,0,,0,,,,
127,,Price Street @ Lighthouse Suites NB,,35.14959300,-120.65173000,pisgrov,,0,,0,,,,
107,,Price Street @ Lighthouse Suites SB,,35.14911500,-120.65071300,pisgrov,,0,,0,,,,
094,,Price Street @ Shelter Cove Lodge SB,,35.15231500,-120.65954200,pisgrov,,0,,0,,,,
059,,Price Street @ Stimson Street SB,,35.14061600,-120.63894800,pisgrov,,0,,0,,,,
722,,Price Street at Wadsworth,,35.14391100,-120.64225000,pisgrov,,0,,0,,,,
prA_torrey,,Rambouillet & Torrey Pines,,35.60680824,-120.66869455,temparo,,0,,0,,,,
prB_torrey,,Rambouillet & Torrey Pines,,35.60669960,-120.66878899,temparo,,0,,0,,,,
prB_wade,,Rambouillet & Wade,,35.61275199,-120.66927835,temparo,,0,,0,,,,
prA_wade,,Rambouillet & Wade,,35.61278787,-120.66904690,temparo,,0,,0,,,,
305,,Ramona @ 7th,,35.32061100,-120.83586800,mblocay,,0,,0,,,,
224,,Ramona Garden Park - Grover Beach,,35.12257857,-120.61966836,pisgrov,,0,,0,,,,
prA_14,,Riverside & 14th,,35.62942959,-120.68719719,temparo,,0,,0,,,,
prB_17,,Riverside & 17th,,35.63262506,-120.68727074,temparo,,0,,0,,,,
prA_18,,Riverside & 18th,,35.63301148,-120.68749574,temparo,,0,,0,,,,
prB_riverside_19,,Riverside & 19th (Maintenance Rd  entrance),,35.63499634,-120.68743514,temparo,,0,,0,,,,
prB_riverside_21,,Riverside & 21st / Gregory,,35.63609932,-120.68754762,temparo,,0,,0,,,,
pr_riverside_tbell_24,,Riverside & 24th (Taco Bell),,35.64090372,-120.68826914,temparo,,0,,0,,,,
prA_fairgrounds,,Riverside Dr. (Fairgrounds),,35.63830141,-120.68795780,temparo,,0,,0,,,,
10522641,,S. Elm at Fair Oak (SB),,35.11221571,-120.60068547,pisgrov,,0,,0,Arroyo Grande,,,
10522646,,S. Elm at The Pike (NB),,35.10666582,-120.60049594,pisgrov,,0,,0,,,,
10522643,,S. Elm at the Pike (SB),,35.10596748,-120.60061036,pisgrov,,0,,0,,,,
001,3501,San Luis Obispo (SLO) Government Center at Osos and Palm,,35.28250200,-120.66182800,slo,,0,,1,,,,
228,,Santa Maria Transit Center,,34.94604300,-120.43077400,smaria,,0,,0,,,,
11047999,,Santa Rosa at Higuera (Bank of America),,35.28177216,-120.65910280,slo,,0,,0,,,,
10214630,,Santa Rosa at Murray,,35.29154300,-120.66698100,slo,,0,,0,,,,
10214631,,Santa Rosa at Murray,,35.29001538,-120.66665590,slo,,0,,0,,,,
5341,,Santa Rosa Avenue at Foothill,,35.29311700,-120.66774600,slo,,0,,0,,,,
5340,,Santa Rosa Avenue at Foothill (Stenner Glen Apts),,35.29561300,-120.66893600,slo,,0,,0,,,,
